"sci_name"	"genus"	"subfamily"	"family"	"superfamily"	"ITIS_id"
"Pococera expandens"	NA	NA	NA	NA	NA
"Pococera humerella"	NA	NA	NA	NA	NA
"Pococera melanogrammos"	NA	NA	NA	NA	NA
"Pococera militella"	NA	NA	NA	NA	NA
"Pococera robustella"	NA	NA	NA	NA	NA
"Pococera scortealis"	NA	NA	NA	NA	NA
"Pococera subcanalis"	NA	NA	NA	NA	NA
"Podosesia syringae"	NA	NA	NA	NA	NA
"Polygrammodes flavidalis"	NA	NA	NA	NA	NA
"Polygrammodes oxydalis"	NA	NA	NA	NA	NA
"Porphyrosela desmodiella"	NA	NA	NA	NA	NA
"Povolnya quercinigrella"	NA	NA	NA	NA	NA
"Pristerognatha fuligana"	NA	NA	NA	NA	NA
"Prochalia pygmaea"	NA	NA	NA	NA	NA
"Prodoxus quinquepunctella"	NA	NA	NA	NA	NA
"Prolimacodes badia"	NA	NA	NA	NA	NA
"Promalactis suzukiella"	NA	NA	NA	NA	NA
"Properigea costa complex"	NA	NA	NA	NA	NA
"Proteoteras aesculana"	NA	NA	NA	NA	NA
"Psaphida resumens "	NA	NA	NA	NA	NA
"Pseudasopia intermedialis"	NA	NA	NA	NA	NA
"Pseudexentera costomaculana"	NA	NA	NA	NA	NA
"Pseudogalleria inimicella"	NA	NA	NA	NA	NA
"Pseudothyatira cymatophoroides"	NA	NA	NA	NA	NA
"Psilocorsis cryptolechiella"	NA	NA	NA	NA	NA
"Psilocorsis reflexella"	NA	NA	NA	NA	NA
"Pubitelphusa latifasciella"	NA	NA	NA	NA	NA
"Pyralis farinalis"	NA	NA	NA	NA	NA
"Pyrausta acrionalis"	NA	NA	NA	NA	NA
"Pyrausta bicoloralis"	NA	NA	NA	NA	NA
"Pyrausta demantrialis"	NA	NA	NA	NA	NA
"Pyrausta fodinalis"	NA	NA	NA	NA	NA
"Pyrausta generosa"	NA	NA	NA	NA	NA
"Pyrausta homonymalis"	NA	NA	NA	NA	NA
"Pyrausta niveicilialis"	NA	NA	NA	NA	NA
"Pyrausta orphisalis"	NA	NA	NA	NA	NA
"Pyrausta rubricalis"	NA	NA	NA	NA	NA
"Pyrausta signatalis"	NA	NA	NA	NA	NA
"Pyrausta subsequalis"	NA	NA	NA	NA	NA
"Pyrausta tyralis"	NA	NA	NA	NA	NA
"Pyromorpha dimidiata"	NA	NA	NA	NA	NA
"Raphiptera argillaceellus"	NA	NA	NA	NA	NA
"Rectiostoma xanthobasis"	NA	NA	NA	NA	NA
"Retinia gemistrigulana"	NA	NA	NA	NA	NA
"Rhopobota naevana"	NA	NA	NA	NA	NA
"Rhyacionia buoliana"	NA	NA	NA	NA	NA
"Rhyacionia frustrana"	NA	NA	NA	NA	NA
"Rindgea nigricomma "	NA	NA	NA	NA	NA
"Rudenia leguminana"	NA	NA	NA	NA	NA
"Salebriaria annulosella"	NA	NA	NA	NA	NA
"Salebriaria engeli"	NA	NA	NA	NA	NA
"Salebriaria fasciata"	NA	NA	NA	NA	NA
"Salebriaria rufimaculatella"	NA	NA	NA	NA	NA
"Salebriaria tenebrosella"	NA	NA	NA	NA	NA
"Samea ecclesialis"	NA	NA	NA	NA	NA
"Sannina uroceriformis"	NA	NA	NA	NA	NA
"Scardia anatomella"	NA	NA	NA	NA	NA
"Scardiella approximatella"	NA	NA	NA	NA	NA
"Sceptea aequepulvella"	NA	NA	NA	NA	NA
"Sciota crassifasciella"	NA	NA	NA	NA	NA
"Sciota subcaesiella"	NA	NA	NA	NA	NA
"Sciota uvinella"	NA	NA	NA	NA	NA
"Sciota vetustella"	NA	NA	NA	NA	NA
"Sciota virgatella"	NA	NA	NA	NA	NA
"Scoparia basalis"	NA	NA	NA	NA	NA
"Scoparia biplagialis"	NA	NA	NA	NA	NA
"Scoparia cinereomedia"	NA	NA	NA	NA	NA
"Scoparia penumbralis"	NA	NA	NA	NA	NA
"Scopula quinquelinearia"	NA	NA	NA	NA	NA
"Sericoplaga externalis"	NA	NA	NA	NA	NA
"Siederia walshella"	NA	NA	NA	NA	NA
"Sitotroga cerealella"	NA	NA	NA	NA	NA
"Sonia constrictana"	NA	NA	NA	NA	NA
"Spaelotis clandestina "	NA	NA	NA	NA	NA
"Sparganothis sulfureana"	NA	NA	NA	NA	NA
"Sparganothis tristriata"	NA	NA	NA	NA	NA
"Sparganothis xanthoides"	NA	NA	NA	NA	NA
"Spilonota ocellana"	NA	NA	NA	NA	NA
"Spinitibia hodgesi"	NA	NA	NA	NA	NA
"Spoladea recurvalis"	NA	NA	NA	NA	NA
"Stegasta bosqueella"	NA	NA	NA	NA	NA
"Stephensia major"	NA	NA	NA	NA	NA
"Sthenopis argenteomaculatus"	NA	NA	NA	NA	NA
"Sthenopis auratus"	NA	NA	NA	NA	NA
"Stigmella corylifoliella"	NA	NA	NA	NA	NA
"Strepsicrates smithiana"	NA	NA	NA	NA	NA
"Streptopalpia minusculalis"	NA	NA	NA	NA	NA
"Stylopalpia scobiella"	NA	NA	NA	NA	NA
"Swammerdamia caesiella"	NA	NA	NA	NA	NA
"Symmetrischema lavernella"	NA	NA	NA	NA	NA
"Synanthedon acerni"	NA	NA	NA	NA	NA
"Synanthedon exitiosa"	NA	NA	NA	NA	NA
"Synanthedon pictipes"	NA	NA	NA	NA	NA
"Synanthedon pyri"	NA	NA	NA	NA	NA
"Synanthedon refulgens"	NA	NA	NA	NA	NA
"Synanthedon richardsi"	NA	NA	NA	NA	NA
"Synanthedon rileyana"	NA	NA	NA	NA	NA
"Synanthedon rubrofascia"	NA	NA	NA	NA	NA
"Synanthedon scitula"	NA	NA	NA	NA	NA
"Syndemis afflictana"	NA	NA	NA	NA	NA
"Tallula watsoni"	NA	NA	NA	NA	NA
"Taniva albolineana"	NA	NA	NA	NA	NA
"Tanygona lignicolorella"	NA	NA	NA	NA	NA
"Taygete attributella"	NA	NA	NA	NA	NA
"Tebenna gnaphaliella"	NA	NA	NA	NA	NA
"Telphusa longifasciella"	NA	NA	NA	NA	NA
"Thaumatographa jonesi"	NA	NA	NA	NA	NA
"Theisoa constrictella"	NA	NA	NA	NA	NA
"Thyraylia bunteana"	NA	NA	NA	NA	NA
"Thyridopteryx ephemeraeformis"	NA	NA	NA	NA	NA
"Thyris maculata"	NA	NA	NA	NA	NA
"Thyris sepulchralis"	NA	NA	NA	NA	NA
"Tinea apicimaculella"	NA	NA	NA	NA	NA
"Tinea carnariella"	NA	NA	NA	NA	NA
"Tinea pellionella"	NA	NA	NA	NA	NA
"Tineola bisselliella"	NA	NA	NA	NA	NA
"Tischeria quercitella"	NA	NA	NA	NA	NA
"Tlascala reductella"	NA	NA	NA	NA	NA
"Tolype laricis"	NA	NA	NA	NA	NA
"Tolype minta"	NA	NA	NA	NA	NA
"Tolype notialis"	NA	NA	NA	NA	NA
"Tolype velleda"	NA	NA	NA	NA	NA
"Tortricidia flexuosa"	NA	NA	NA	NA	NA
"Tortricidia pallida"	NA	NA	NA	NA	NA
"Tortricidia testacea"	NA	NA	NA	NA	NA
"Tosale oviplagalis"	NA	NA	NA	NA	NA
"Trichophaga tapetzella"	NA	NA	NA	NA	NA
"Triclonella pergandeella"	NA	NA	NA	NA	NA
"Tulsa finitella"	NA	NA	NA	NA	NA
"Udea rubigalis"	NA	NA	NA	NA	NA
"Uresiphita reversalis"	NA	NA	NA	NA	NA
"Urodus parvula"	NA	NA	NA	NA	NA
"Varneria postremella"	NA	NA	NA	NA	NA
"Vitacea polistiformis"	NA	NA	NA	NA	NA
"Vitula broweri"	NA	NA	NA	NA	NA
"Vitula edmandsii"	NA	NA	NA	NA	NA
"Walshia miscecolorella"	NA	NA	NA	NA	NA
"Walshia similis"	NA	NA	NA	NA	NA
"Xanthophysa psychialis"	NA	NA	NA	NA	NA
"Xylesthia pruniramiella"	NA	NA	NA	NA	NA
"Yponomeuta multipunctella"	NA	NA	NA	NA	NA
"Zamopsyche commentella"	NA	NA	NA	NA	NA
"Zelleria retiniella"	NA	NA	NA	NA	NA
"Zomaria interruptolineana"	NA	NA	NA	NA	NA
"Acleris celiana"	""	""	"Tortricidae"	""	NA
"Acleris flavivittana"	""	""	"Tortricidae"	""	NA
"Acleris maculidorsana"	""	""	"Tortricidae"	""	NA
"Acleris negundana"	""	""	"Tortricidae"	""	NA
"Acleris nigrolinea"	""	""	"Tortricidae"	""	NA
"Acleris nivisellana"	""	""	"Tortricidae"	""	NA
"Acleris placidana"	""	""	"Tortricidae"	""	NA
"Acleris ptychogrammos"	""	""	"Tortricidae"	""	NA
"Acleris robinsoniana"	""	""	"Tortricidae"	""	NA
"Acleris semipurpurana"	""	""	"Tortricidae"	""	NA
"Acleris subnivana"	""	""	"Tortricidae"	""	NA
"Acleris unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Acleris variana"	""	""	"Tortricidae"	""	NA
"Acrobasis amplexella"	""	""	"Pyralidae"	""	NA
"Acrobasis unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Acrocercops unidentified species"	NA	NA	"Gracillariidae"	NA	NA
"Acrolepiopsis incertella"	""	""	"Acrolepiidae"	""	NA
"Acrolepiopsis leucoscia"	""	""	"Acrolepiidae"	""	NA
"Acrolepiopsis unidentified species"	NA	NA	"Acrolepiidae"	NA	NA
"Acrolophus cressoni"	""	""	"Acrolophidae"	""	NA
"Acrolophus unidentified species"	NA	NA	"Acrolophidae"	NA	NA
"Actrix unidentified species"	NA	NA	"Phycitinae"	NA	NA
"Adela ridingsella"	""	""	"Adelidae"	""	NA
"Adoxophyes unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Aethes unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Agonopterix alstroemeriana"	""	""	"Gelechioidea"	""	NA
"Agonopterix canadensis"	""	""	"Gelechioidea"	""	NA
"Agonopterix clemensella"	""	""	"Gelechioidea"	""	NA
"Agonopterix curvilineella"	""	""	"Gelechioidea"	""	NA
"Agonopterix hyperella"	""	""	"Gelechioidea"	""	NA
"Agonopterix thelmae"	""	""	"Gelechioidea"	""	NA
"Agonopterix unidentified species"	NA	NA	"Gelechioidea"	NA	NA
"Amblyptilia pica"	""	""	"Pterophoridae"	""	NA
"Amolita unidentified species"	"Amolita"	"Erebinae"	"Erebidae"	"Noctuoidea"	937037
"Amydria clemensella"	""	""	"Acrolophidae"	""	NA
"Amydria unidentified species"	NA	NA	"Acrolophidae"	NA	NA
"Anacampsis agrimoniella"	""	""	"Gelechiidae"	""	NA
"Anacampsis conclusella"	""	""	"Gelechiidae"	""	NA
"Anacampsis levipedella"	""	""	"Gelechiidae"	""	NA
"Anania coronata complex"	""	""	"Crambidae"	""	NA
"Anania plectilis"	""	""	"Crambidae"	""	NA
"Ancylis nubeculana"	""	""	"Tortricidae"	""	NA
"Ancylis unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Anicla unidentified species"	"Anicla"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	937042
"Anisota unidentified species"	"Anisota"	"Ceratocampinae"	"Saturniidae"	"Bombycoidea"	936007
"Antaeotricha unidentified species"	NA	NA	"Stenomatinae"	NA	NA
"Apantesis unidentified species"	"Apantesis"	"Arctiinae"	"Erebidae"	"Noctuoidea"	188652
"Aphomia fulminalis"	""	""	"Pyralidae"	""	NA
"Aphomia unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Apogeshna stenialis"	""	""	"Crambidae"	""	NA
"Argyresthia alternatella"	""	""	"Yponomeutidae"	""	NA
"Argyresthia oreasella"	""	""	"Yponomeutidae"	""	NA
"Argyresthia subreticulata"	""	""	"Yponomeutidae"	""	NA
"Argyrotaenia hodgesi"	""	""	"Tortricidae"	""	NA
"Argyrotaenia ivana"	""	""	"Tortricidae"	""	NA
"Argyrotaenia pinatubana"	""	""	"Tortricidae"	""	NA
"Aristotelia unidentified species"	"Aristotelia"	NA	"Elaeocarpaceae"	NA	896728
"Aroga unidentified species"	NA	NA	"Gelechiidae"	NA	NA
"Ategumia ebulealis"	""	""	"Crambidae"	""	NA
"Autosticha kyotensis"	""	""	"Oecophoridae"	""	NA
"Bactra verutana"	""	""	"Tortricidae"	""	NA
"Bibarrambla allenella"	""	""	"Elachistidae"	""	NA
"Blastobasis unidentified species"	NA	NA	"Blastobasidae"	NA	NA
"Blastodacna unidentified species"	NA	NA	"Elachistidae"	NA	NA
"Brenthia pavonacella"	""	""	"Choreutidae"	""	NA
"Bucculatrix angustata"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix canadensisella"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix coronatella"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix cuneigera"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix luteella"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix montana"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix pomifoliella"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix quinquenotella"	""	""	"Bucculatricidae"	""	NA
"Bucculatrix recognita "	""	""	"Bucculatricidae"	""	NA
"Caloptilia azaleella"	""	""	"Gracillariidae"	""	NA
"Caloptilia bimaculatella"	""	""	"Gracillariidae"	""	NA
"Caloptilia stigmatella"	""	""	"Gracillariidae"	""	NA
"Caloptilia unidentified species"	NA	NA	"Gracillariidae"	NA	NA
"Caloreas leucobasis"	""	""	"Choreutidae"	""	NA
"Caloreas unidentified species"	NA	NA	"Choreutidae"	NA	NA
"Calosima unidentified species"	NA	NA	"Blastobasidae"	NA	NA
"Cameraria ulmella"	""	""	"Gracillariidae"	""	NA
"Canarsia ulmiarrosorella"	""	""	"Pyralidae"	""	NA
"Carmenta bassiformis"	""	""	"Sesiidae"	""	NA
"Carmenta pyralidiformis"	""	""	"Sesiidae"	""	NA
"Carmenta texana"	""	""	"Sesiidae"	""	NA
"Carposina sasakii"	""	""	"Carposinidae"	""	NA
"Carposina unidentified species"	NA	NA	"Carposinidae"	NA	NA
"Catocala aestivalia"	""	""	"Erebidae"	""	NA
"Catocala myristica"	""	""	"Erebidae"	""	NA
"Catocala unidentified species"	"Catocala"	"Erebinae"	"Erebidae"	"Noctuoidea"	189014
"Celypha cespitana"	""	""	"Tortricidae"	""	NA
"Cenopis croatanensis"	""	""	"Tortricidae"	""	NA
"Cenopis directana"	""	""	"Tortricidae"	""	NA
"Chalcoela iphitalis"	""	""	"Crambidae"	""	NA
"Chimoptesis gerulae"	""	""	"Tortricidae"	""	NA
"Chionodes bicostomaculella"	""	""	"Gelechiidae"	""	NA
"Chionodes fondella"	""	""	"Gelechiidae"	""	NA
"Chionodes sevir"	""	""	"Gelechiidae"	""	NA
"Chionodes unidentified species"	NA	NA	"Gelechiidae"	NA	NA
"Choreutis pariana"	""	""	"Choreutidae"	""	NA
"Choristoneura fractivittana"	""	""	"Tortricidae"	""	NA
"Choristoneura unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Clemensia ochreata"	""	""	"Erebidae"	""	NA
"Clemensia umbrata"	""	""	"Erebidae"	""	NA
"Clepsis virescana"	""	""	"Tortricidae"	""	NA
"Cochylis bucera"	""	""	"Tortricidae"	""	NA
"Cochylis unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Coleophora atromarginata"	""	""	"Coleophoridae"	""	NA
"Coleophora deauratella"	""	""	"Coleophoridae"	""	NA
"Coleophora trifolii"	""	""	"Coleophoridae"	""	NA
"Coleophora unidentified species"	"Coleophora"	"Coleophorinae"	"Coleophoridae"	"Gelechioidea"	118726
"Coleotechnites atrupictella"	""	""	"Gelechiidae"	""	NA
"Coleotechnites unidentified species"	NA	NA	"Gelechiidae"	NA	NA
"Crambidia unidentified species"	"Crambidia"	"Arctiinae"	"Erebidae"	"Noctuoidea"	937131
"Crambidia xanthocorpa"	""	""	"Erebidae"	""	NA
"Crambus leachellus"	""	""	"Crambidae"	""	NA
"Crambus saltuellus"	""	""	"Crambidae"	""	NA
"Crambus unidentified species"	NA	NA	"Crambidae"	NA	NA
"Cryptothelea unidentified species"	NA	NA	"Psychidae"	NA	NA
"Cucullia unidentified species"	"Cucullia"	"Cuculliinae"	"Noctuidae"	"Noctuoidea"	188870
"Cyclophora unidentified species"	"Cyclophora"	"Sterrhinae"	"Geometridae"	"Geometroidea"	189137
"Cydia candana"	""	""	"Tortricidae"	""	NA
"Dasychira unidentified species"	"Dasychira"	"Lymantriinae"	"Erebidae"	"Noctuoidea"	709246
"Datana unidentified species"	"Datana"	"Phalerinae"	"Notodontidae"	"Noctuoidea"	117512
"Decantha stecia"	""	""	"Oecophoridae"	""	NA
"Decodes basiplagana"	""	""	"Tortricidae"	""	NA
"Desmia unidentified species"	NA	NA	"Crambidae"	NA	NA
"Diaphania costata"	""	""	"Crambidae"	""	NA
"Diasemiodes janassialis"	""	""	"Crambidae"	""	NA
"Diasemiodes nigralis"	""	""	"Crambidae"	""	NA
"Diastictis unidentified species"	NA	NA	"Crambidae"	NA	NA
"Diathrausta harlequinalis"	""	""	"Crambidae"	""	NA
"Diatraea lisetta"	""	""	"Crambidae"	""	NA
"Dichomeris bilobella"	""	""	"Gelechiidae"	""	NA
"Dichomeris furia"	""	""	"Gelechiidae"	""	NA
"Dichomeris unidentified species"	NA	NA	"Gelechiidae"	NA	NA
"Dichomeris ventrella"	""	""	"Gelechiidae"	""	NA
"Diploschizia lanista"	""	""	"Glyphipterigidae"	""	NA
"Donacaula unidentified species"	NA	NA	"Crambidae"	NA	NA
"Doryodes unidentified species"	"Doryodes"	"Erebinae"	"Erebidae"	"Noctuoidea"	937155
"Drymoana blanchardi"	""	""	"Glyphipterigidae"	""	NA
"Ecpyrrhorrhoe puralis"	""	""	"Crambidae"	""	NA
"Elachista illectella"	""	""	"Elachistidae"	""	NA
"Elachista leucofrons"	""	""	"Elachistidae"	""	NA
"Elachista madarella"	""	""	"Elachistidae"	""	NA
"Elachista unidentified species"	"Elachista"	NA	"Elachistaceae"	NA	10937
"Elaphria unidentified species"	"Elaphria"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	188965
"Elophila tinealis"	""	""	"Crambidae"	""	NA
"Eoparargyractis irroratalis"	""	""	"Crambidae"	""	NA
"Eoparargyractis unidentified species"	"Eoparargyractis"	"Nymphulinae"	"Crambidae"	"Pyraloidea"	117695
"Ephestia unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Ephestiodes unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Epiblema boxcana"	""	""	"Tortricidae"	""	NA
"Epiblema brightonana"	""	""	"Tortricidae"	""	NA
"Epiblema carolinana"	""	""	"Tortricidae"	""	NA
"Epiblema glenni"	""	""	"Tortricidae"	""	NA
"Epiblema separationis"	""	""	"Tortricidae"	""	NA
"Epiblema tripartitana"	""	""	"Tortricidae"	""	NA
"Epiblema unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Epiglaea unidentified species"	"Epiglaea"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	188911
"Epinotia lindana"	""	""	"Tortricidae"	""	NA
"Epinotia transmissana"	""	""	"Tortricidae"	""	NA
"Episimus tyrius"	""	""	"Hekelidae"	""	NA
"Episimus unidentified species"	"Hekelus"	NA	"Hekelidae"	NA	595316
"Ethmia trifurcella"	""	""	"Elachistidae "	""	NA
"Euchlaena unidentified species"	"Euchlaena"	"Ennominae"	"Geometridae"	"Geometroidea"	941479
"Eucopina cocana"	""	""	"Tortricidae"	""	NA
"Eucopina tocullionana"	""	""	"Tortricidae"	""	NA
"Eucosma gomonana"	""	""	"Tortricidae"	""	NA
"Eucosma ochroterminana"	""	""	"Tortricidae"	""	NA
"Eucosma parmatana"	""	""	"Tortricidae"	""	NA
"Eucosma tomonana"	""	""	"Tortricidae"	""	NA
"Eudarcia eunitariaeella"	""	""	"Tineidae"	""	NA
"Eupithecia unidentified species"	"Eupithecia"	"Larentiinae"	"Geometridae"	"Geometroidea"	117571
"Eupsilia schweitzeri"	""	""	"Noctuidae"	""	NA
"Feltia unidentified species"	"Feltia"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	117393
"Fumibotys fumalis"	""	""	"Crambidae"	""	NA
"Gabara unidentified species"	"Gabara"	"Scolecocampinae"	"Erebidae"	"Noctuoidea"	937214
"Gazoryctra sciophanes"	""	""	"Hepialidae"	""	NA
"Geina periscelidactylus"	""	""	"Pterophoridae"	""	NA
"Geina tenuidactylus"	""	""	"Pterophoridae"	""	NA
"Geina unidentified species"	NA	NA	"Pterophoridae"	NA	NA
"Gerdana caritella"	""	""	"Autostichidae"	""	NA
"Gillmeria pallidactyla"	""	""	"Pterophoridae"	""	NA
"Glaphyria fulminalis"	""	""	"Crambidae"	""	NA
"Glaucolepis saccharella"	""	""	"Nepticulidae"	""	NA
"Glyphidocera juniperella"	""	""	"Autostichidae"	""	NA
"Glyphidocera septentrionella"	""	""	"Autostichidae"	""	NA
"Glyphidocera unidentified species"	NA	NA	"Autostichidae"	NA	NA
"Glyphipterix quadragintapunctata"	""	""	"Glyphipterigidae"	""	NA
"Glyphodes sibillalis"	""	""	"Crambidae"	""	NA
"Gondysia unidentified species"	"Gondysia"	"Erebinae"	"Erebidae"	"Noctuoidea"	937549
"Grapholita interstinctana"	""	""	"Tortricidae"	""	NA
"Grapholita tristrigana"	""	""	"Tortricidae"	""	NA
"Gretchena amatana"	""	""	"Tortricidae"	""	NA
"Gretchena deludana"	""	""	"Tortricidae"	""	NA
"Gypsonoma salicicolana"	""	""	"Tortricidae"	""	NA
"Halysidota unidentified species"	"Halysidota"	"Arctiinae"	"Erebidae"	"Noctuoidea"	937234
"Haploa unidentified species"	"Haploa"	"Arctiinae"	"Erebidae"	"Noctuoidea"	937235
"Hellinsia balanotes"	""	""	"Pterophoridae"	""	NA
"Hellinsia linus"	""	""	"Pterophoridae"	""	NA
"Hellinsia unidentified species"	NA	NA	"Pterophoridae"	NA	NA
"Henricus edwardsiana"	""	""	"Tortricidae"	""	NA
"Herpetogramma centrostrigalis"	""	""	"Crambidae"	""	NA
"Herpetogramma fluctuosalis"	""	""	"Crambidae"	""	NA
"Herpetogramma phaeopteralis"	""	""	"Crambidae"	""	NA
"Herpetogramma sphingealis"	""	""	"Crambidae"	""	NA
"Herpetogramma unidentified species"	NA	NA	"Crambidae"	NA	NA
"Holcocera chalcofrontella"	""	""	"Blastobasidae"	""	NA
"Holcocera unidentified species"	NA	NA	"Blastobasidae"	NA	NA
"Homostinea curviliniella"	""	""	"Tineidae"	""	NA
"Hydriomena unidentified species"	"Hydriomena"	"Larentiinae"	"Geometridae"	"Geometroidea"	189189
"Hypatopa unidentified species"	NA	NA	"Blastobasidae"	NA	NA
"Hypomecis unidentified species"	"Hypomecis"	"Ennominae"	"Geometridae"	"Geometroidea"	941515
"Hypsopygia unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Idia unidentified species"	NA	NA	"Erebidae"	NA	NA
"Iridopsis unidentified species"	"Iridopsis"	"Ennominae"	"Geometridae"	"Geometroidea"	189278
"Laetilia unidentified species"	NA	NA	"Pyralidae"	NA	NA
"Leucania unidentified species"	"Leucania"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	188862
"Leucospilapteryx venustella"	""	""	"Gracillariidae"	""	NA
"Lipocosma septa"	""	""	"Crambidae"	""	NA
"Lipocosma unidentified species"	NA	NA	"Crambidae"	NA	NA
"Lipocosmodes fuliginosalis"	""	""	"Crambidae"	""	NA
"Lithophane unidentified species"	"Lithophane"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	117408
"Lochmaeus unidentified species"	"Lochmaeus"	"Heterocampinae"	"Notodontidae"	"Noctuoidea"	936717
"Macaria unidentified species"	NA	NA	"Geometridae"	NA	NA
"Macrosaccus morrisella"	""	""	"Gracillariidae"	""	NA
"Macrosaccus robiniella"	""	""	"Gracillariidae"	""	NA
"Marmara fasciella"	""	""	"Gracillariidae"	""	NA
"Mea skinnerella"	""	""	"Tineidae"	""	NA
"Melanocinclis lineigera"	""	""	"Cosmopterigidae"	""	NA
"Melanolophia unidentified species"	"Melanolophia"	"Ennominae"	"Geometridae"	"Geometroidea"	941532
"Metaxaglaea unidentified species"	"Metaxaglaea"	"Noctuinae"	"Noctuidae"	"Noctuoidea"	937336
"Mompha passerella"	""	""	"Momphidae"	""	NA
"Monopis crocicapitella"	""	""	"Tineidae"	""	NA
"Nemapogon acapnopennella"	""	""	"Tineidae"	""	NA
"Neodactria zeellus"	""	""	"Crambidae"	""	NA
"Nephrogramma reniculalis"	""	""	"Crambidae"	""	NA
"Notocelia rosaecolana"	""	""	"Tortricidae"	""	NA
"Oenoe unidentified species"	NA	NA	"Tineidae"	NA	NA
"Olethreutes connectum"	""	""	"Tortricidae"	""	NA
"Olethreutes corylana"	""	""	"Tortricidae"	""	NA
"Olethreutes fasciatana"	""	""	"Tortricidae"	""	NA
"Olethreutes griseoalbana"	""	""	"Tortricidae"	""	NA
"Olethreutes hamameliana"	""	""	"Tortricidae"	""	NA
"Olethreutes inornatana"	""	""	"Tortricidae"	""	NA
"Olethreutes lacunanum"	""	""	"Tortricidae"	""	NA
"Olethreutes nigranum"	""	""	"Tortricidae"	""	NA
"Olethreutes permundana"	""	""	"Tortricidae"	""	NA
"Olethreutes sericoranum"	""	""	"Tortricidae"	""	NA
"Olethreutes unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Omphalocera cariosa"	""	""	"Pyralidae"	""	NA
"Orthotaenia undulana"	""	""	"Tortricidae"	""	NA
"Ostrinia unidentified species"	"Ostrinia"	"Pyraustinae"	"Crambidae"	"Pyraloidea"	117730
"Palpita maritima"	""	""	"Crambidae"	""	NA
"Palpita unidentified species"	NA	NA	"Crambidae"	NA	NA
"Pammene felicitana"	""	""	"Tortricidae"	""	NA
"Pandemis lamprosana"	""	""	"Tortricidae"	""	NA
"Parachma ochracealis"	""	""	"Pyralidae"	""	NA
"Paralobesia unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Paranthrene simulans"	""	""	"Sesiidae"	""	NA
"Pelecystola nearctica"	""	""	"Tineidae"	""	NA
"Pelochrista derelicta"	""	""	"Tortricidae"	""	NA
"Pelochrista dorsisignatana"	""	""	"Tortricidae"	""	NA
"Pelochrista guttulana"	""	""	"Tortricidae"	""	NA
"Pelochrista quinquemaculana"	""	""	"Tortricidae"	""	NA
"Pelochrista robinsonana"	""	""	"Tortricidae"	""	NA
"Pelochrista similiana"	""	""	"Tortricidae"	""	NA
"Peoria roseotinctella"	""	""	"Pyralidae"	""	NA
"Perimede unidentified species"	"Augochloropsis"	"Halictinae"	"Halictidae"	"Apoidea"	754453
"Pero unidentified species"	NA	NA	"Geometridae"	NA	NA
"Petrophila unidentified species"	"Petrophila"	"Nymphulinae"	"Crambidae"	"Pyraloidea"	117682
"Phaecasiophora confixana"	""	""	"Tortricidae"	""	NA
"Phaecasiophora niveiguttana"	""	""	"Tortricidae"	""	NA
"Phalonidia lepidana"	""	""	"Tortricidae"	""	NA
"Phalonidia unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Phaneta argutipunctana"	""	""	"Tortricidae"	""	NA
"Phaneta raracana"	""	""	"Tortricidae"	""	NA
"Philonome clemensella"	""	""	"Tineidae"	""	NA
"Phoberia unidentified species"	"Phoberia"	"Erebinae"	"Erebidae"	"Noctuoidea"	937413
"Phyllocnistis insignis"	""	""	"Gracillariidae"	""	NA
"Phyllocnistis unidentified species"	NA	NA	"Gracillariidae"	NA	NA
"Phyllonorycter basistrigella"	""	""	"Gracillariidae"	""	NA
"Phyllonorycter celtifoliella"	""	""	"Gracillariidae"	""	NA
"Platynota exasperatana"	""	""	"Tortricidae"	""	NA
"Platynota semiustana"	""	""	"Tortricidae"	""	NA
"Platynota unidentified species"	NA	NA	"Tortricidae"	NA	NA
"Platyptilia carduidactylus"	""	""	"Pterophoridae"	""	NA
