"dataset","lon","lat","landcover"
"iNat",-73.138282,44.550503,6
"iNat",-90.128206,29.94181,17
"iNat",-72.5945,43.8471666667,6
"iNat",-73.13692,44.550001,5
"iNat",-79.461933,39.901497,5
"iNat",-79.194801,34.488636,1
"iNat",-79.194847,34.488668,1
"iNat",-72.5535,43.6343333333,1
"iNat",-97.282997,32.886833,10
"iNat",-81.479845,28.098029,14
"iNat",-71.761322,41.603085,6
"iNat",-80.073,26.4583333333,17
"iNat",-90.252437,38.3044,5
"iNat",-90.128384,29.941774,17
"iNat",-80.16891,40.620663,5
"iNat",-89.9036102,43.34388819,5
"iNat",-99.434378,18.979778,17
"iNat",-73.274136,44.028502,15
"iNat",-87.174025,32.953512,17
"iNat",-97.772209,30.269195,1
"iNat",-72.588864,43.853961,15
"iNat",-82.888069,40.103391,17
"iNat",-75.785086,40.518758,17
"iNat",-95.597469,29.378365,14
"iNat",-81.8563333333,41.032,15
"iNat",-71.113654,42.212873,6
"iNat",-96.4966417378,32.9735351084,18
"iNat",-73.179252,44.019134,5
"iNat",-71.113987,42.21304,6
"iNat",-71.113086,42.212754,6
"iNat",-71.113043,42.212754,6
"iNat",-71.113172,42.212722,6
"iNat",-71.11285,42.213445,5
"iNat",-71.112957,42.213358,1
"iNat",-71.113493,42.212619,5
"iNat",-71.113129,42.212595,5
"iNat",-71.114116,42.213294,1
"iNat",-85.9166666667,35.2176666667,5
"iNat",-91.978028,32.440013,14
"iNat",-98.7655739803,29.990922506,1
"iNat",-77.479073,38.674641,5
"iNat",-96.5590146412,32.9043061037,17
"iNat",-72.661,43.9171666667,17
"iNat",-73.185739,44.028157,15
"iNat",-81.400969,36.77287,15
"iNat",-81.3938333333,41.009,15
"iNat",-81.826266,26.570419,14
"iNat",-98.721342,44.543108,15
"iNat",-95.954336,41.389869,5
"iNat",-80.1035,26.4586666667,17
"iNat",-72.937,43.447,6
"iNat",-81.395195,41.010605,15
"iNat",-72.1773333333,44.3946666667,15
"iNat",-76.898804,39.778992,18
"iNat",-96.5024660049,32.8151769359,18
"iNat",-87.637117,41.929299,18
"iNat",-80.5533451,37.16080621,17
"iNat",-99.170945,19.35818,17
"iNat",-72.338973,44.324504,17
"iNat",-72.345298,44.326454,17
"iNat",-94.747595,29.373218,14
"iNat",-72.435158,43.728536,18
"iNat",-71.112925,42.212031,5
"iNat",-76.900701,35.471977,14
"iNat",-69.444284,45.715511,17
"iNat",-78.31417,38.551791,5
"iNat",-87.197285,39.889455,6
"iNat",-86.673632,38.620626,5
"iNat",-81.453112756,41.3465440765,17
"iNat",-83.796908,40.058759,14
"iNat",-75.937165,38.950625,5
"iNat",-72.588177,43.854139,15
"iNat",-99.236529,18.978326,17
"iNat",-71.583218,41.379955,5
"iNat",-76.8053741455,38.9691200256,17
"iNat",-76.7977828979,39.0272865295,17
"iNat",-99.4956666667,29.775,8
"iNat",-72.939348,43.629181,6
"iNat",-76.984833,37.514904,17
"iNat",-76.4854,38.968914,17
"iNat",-72.176258,44.748081,17
"iNat",-98.8318333333,29.7431666667,1
"iNat",-78.714895,35.810931,15
"iNat",-76.452613,38.980176,14
"iNat",-72.460001,43.701833,8
"iNat",-75.915356,38.538821,6
"iNat",-99.1678456747,19.5219697056,17
"iNat",-78.0413333333,40.9673333333,1
"iNat",-75.730519,37.994742,15
"iNat",-72.519,43.63,1
"iNat",-78.8046123993,37.8472255354,15
"iNat",-72.517995,43.630945,1
"iNat",-72.51793,43.632461,1
"iNat",-72.518139,43.631147,1
"iNat",-73.94762818,44.27538136,17
"iNat",-73.94763121,44.27536464,17
"iNat",-80.2906666667,27.4651666667,17
"iNat",-76.806863,38.968935,5
"iNat",-78.362505,38.872057,6
"iNat",-88.227623,42.309754,17
"iNat",-73.128691,43.048851,17
"iNat",-99.464614,21.218713,17
"iNat",-99.512787,21.125498,5
"iNat",-99.433709,18.979694,15
"iNat",-72.519014,43.6299,1
"iNat",-99.350867,21.402837,5
"iNat",-99.782166,29.229691,17
"iNat",-76.400907,36.513507,14
"iNat",-71.817376,44.790673,18
"iNat",-93.916142,32.83791,1
"iNat",-73.17971,44.027283,18
"iNat",-72.589,43.8531666667,15
"iNat",-93.920799,32.840092,1
"iNat",-72.04750242,43.6628018675,17
"iNat",-72.282314,43.705689,17
"iNat",-87.77815,41.999394,5
"iNat",-80.170906,40.627096,17
"iNat",-72.098722,43.724238,17
"iNat",-84.572244,42.730409,17
"iNat",-82.581,35.5655,17
"iNat",-72.53,43.808,8
"iNat",-72.5273333333,43.8146666667,6
"iNat",-71.726326,44.690286,14
"iNat",-71.649399,44.678907,5
"iNat",-77.8691666667,40.7378333333,17
"iNat",-72.5891666667,43.8531666667,17
"iNat",-71.866941,44.455485,5
"iNat",-72.538458,44.258399,17
"iNat",-72.5891666667,43.8535,15
"iNat",-72.939245,43.629255,17
"iNat",-73.197269,43.390205,5
"iNat",-76.881,38.9985,17
"iNat",-76.8823333333,38.9981666667,17
"iNat",-76.881,38.9986666667,17
"iNat",-76.8815,39.0046666667,5
"iNat",-74.536686,39.775928,1
"iNat",-84.247279,30.429516,17
"iNat",-72.592818,44.200571,6
"iNat",-80.719943,46.163215,8
"iNat",-80.483353,45.744754,17
"iNat",-72.516825,43.629304,1
"iNat",-72.5128333333,43.707,15
"iNat",-72.5896666667,43.8523333333,17
"iNat",-72.5381666667,43.6233333333,15
"iNat",-72.775172,44.382671,17
"iNat",-72.477064,44.326402,1
"iNat",-72.595146,44.202168,6
"iNat",-84.224291,39.655372,17
"iNat",-76.7977828979,39.0271186829,10
"iNat",-72.808556,44.523819,17
"iNat",-76.8174819946,38.9638137817,17
"iNat",-76.6965026855,38.9445228577,5
"iNat",-77.1020507813,39.1990699768,15
"iNat",-72.05096,44.715714,5
"iNat",-83.958241,34.876199,17
"iNat",-76.501642,38.939711,5
"iNat",-76.8421554565,39.4117927551,6
"iNat",-97.727751579,29.8297804353,15
"iNat",-72.5413333333,43.638,5
"iNat",-81.562119,41.325697,17
"iNat",-81.68759667,41.09000333,15
"iNat",-73.180634,44.019461,5
"iNat",-72.5208333333,43.6301666667,1
"iNat",-78.601358,35.929138,6
"iNat",-72.578645,44.274938,6
"iNat",-81.79805122,41.04795268,15
"iNat",-81.7968714,41.04695048,18
"iNat",-72.5888333333,43.8531666667,17
"iNat",-72.541187,43.633105,18
"iNat",-72.5876666667,43.8541666667,15
"iNat",-79.640329,41.920334,17
"iNat",-73.033275,43.709355,5
"iNat",-72.559044,44.260815,17
"iNat",-72.589,43.8538333333,15
"iNat",-72.565985,44.285618,6
"iNat",-72.577913,44.270521,17
"iNat",-71.587127,41.374937,5
"iNat",-84.268385,30.480262,17
"iNat",-71.58788,41.380608,5
"iNat",-72.5895,43.853,17
"iNat",-72.1045656201,43.7391561736,14
"iNat",-71.475456,42.446152,6
"iNat",-71.475278847,42.4461773085,6
"iNat",-73.033418,43.70945,5
"iNat",-73.033256,43.709352,5
"iNat",-72.0140359314,43.6236168691,1
"iNat",-79.881413,40.585708,17
"iNat",-80.0786666667,40.5091666667,17
"iNat",-73.409762,44.033856,14
"iNat",-73.952518,40.793195,5
"iNat",-81.9908333333,41.4241666667,17
"iNat",-72.509812,43.137856,17
"iNat",-90.818868,38.480134,6
"iNat",-72.187996,42.530782,1
"iNat",-92.013653,32.366741,14
"iNat",-73.177613,44.017216,17
"iNat",-72.386937,43.676772,15
"iNat",-72.567991,44.293842,1
"iNat",-72.3185,43.7121666667,1
"iNat",-98.192763,27.60233,17
"iNat",-95.12375,18.55125,3
"iNat",-72.939401,43.629371,17
"iNat",-93.914716,32.838707,14
"iNat",-93.915231,32.838743,14
"iNat",-82.4823333333,27.4325,17
"iNat",-69.995371,43.723034,17
"iNat",-76.5531666667,42.3958333333,5
"iNat",-88.1958333333,41.372,10
"iNat",-72.5740826835,42.0641650777,17
"iNat",-80.466227,45.733053,8
"iNat",-80.746563,36.559786,17
"iNat",-74.90343,41.387121,18
"iNat",-74.903154,41.386662,18
"iNat",-82.0946666667,39.338,17
"iNat",-80.58124,45.953087,17
"iNat",-72.603673,44.21664,17
"iNat",-74.55017782,39.8090701,14
"iNat",-79.8098277778,41.9358138889,1
"iNat",-86.633918,34.706576,5
"iNat",-73.203837,43.385677,5
"iNat",-83.706207,37.803274,6
"iNat",-82.048637,35.701402,14
"iNat",-82.048471,35.701547,5
"iNat",-78.2887463607,38.7378303074,5
"iNat",-79.88176416,40.58462565,17
"iNat",-73.9649020695,40.654788916,5
"iNat",-72.5288333333,43.6335,5
"iNat",-72.47248726,42.68245309,5
"iNat",-78.124151,38.979,15
"iNat",-72.310766,44.226048,6
"iNat",-72.0758333333,44.7371666667,17
"iNat",-81.737717,41.11351,15
"iNat",-90.750855,30.523423,3
"iNat",-91.031968,30.490255,9
"iNat",-80.173411,42.049249,15
"iNat",-80.175854,42.050908,5
"iNat",-92.44652,38.94637,6
"iNat",-77.0051666667,38.9743333333,17
"iNat",-72.944838,43.5015,1
"iNat",-72.0076734583,43.620632364,6
"iNat",-72.585276,43.854216,10
"iNat",-72.010179,43.424774,14
"iNat",-72.0658703541,43.7665507902,5
"iNat",-72.939331,43.629243,17
"iNat",-82.6198333333,35.5905,17
"iNat",-79.86039344,40.58116471,6
"iNat",-72.460484032,44.3526140069,15
"iNat",-72.423853858,44.2653635988,15
"iNat",-72.0949781565,43.6830826765,5
"iNat",-77.4323272705,40.6054153442,17
"iNat",-83.139989,42.69375,17
"iNat",-72.257774,43.796901,14
"iNat",-78.3151930178,38.7946642476,5
"iNat",-81.783385,41.308946,17
"iNat",-81.574801,41.140808,17
"iNat",-87.857054,41.581737,8
"iNat",-87.852967,41.569593,8
"iNat",-72.59399,43.867991,17
"iNat",-71.1471216667,42.3871166667,5
"iNat",-73.179477,44.026388,17
"iNat",-72.591742,43.86211,5
"iNat",-80.4861666667,40.1841666667,17
"iNat",-92.015392,32.367299,14
"iNat",-72.186575,43.672204,17
"iNat",-72.218473,43.695587,15
"iNat",-98.258026,30.307747,8
"iNat",-72.368808,44.225853,6
"iNat",-72.587046,43.855071,1
"iNat",-71.5948333333,42.5978333333,6
"iNat",-79.060363,35.984516,6
"iNat",-82.104253,39.496279,5
"iNat",-80.070715,40.931076,5
"iNat",-72.6127907465,43.8874627963,1
"iNat",-72.543617,43.637974,1
"iNat",-73.959282,40.791126,17
"iNat",-80.6323333333,41.3666666667,15
"iNat",-99.4793666667,19.2917138889,15
"iNat",-73.967,40.779,17
"iNat",-73.959363,40.791075,17
"iNat",-75.338573,37.903533,14
"iNat",-72.549606,43.635025,1
"iNat",-72.546,43.6335,5
"iNat",-77.61408795,38.8072174667,17
"iNat",-73.968655,40.781095,5
"iNat",-80.0696868896,42.1700515747,14
"iNat",-90.252158,38.304467,5
"iNat",-73.973062,41.400111,17
"iNat",-72.5401666667,43.6366666667,5
"iNat",-97.867025,30.172093,17
"iNat",-76.7231521606,39.0561828613,10
"iNat",-72.0281627168,43.6705571649,18
"iNat",-72.783087,43.680356,14
"iNat",-78.929418,36.068855,17
"iNat",-73.173038,44.496955,17
"iNat",-72.472258,44.32665,1
"iNat",-76.5847091675,39.0989608765,17
"iNat",-84.245,39.8608333333,17
"iNat",-71.3317866667,42.407345,5
"iNat",-72.588439,43.854011,15
"iNat",-80.8203333333,35.2075,17
"iNat",-71.0182723404,42.7235047287,15
"iNat",-71.0182797164,42.7234365,15
"iNat",-73.181109,44.019627,17
"iNat",-73.180684,44.020185,17
"iNat",-73.179471,44.026387,17
"iNat",-73.313651,43.646489,17
"iNat",-72.406354,43.644916,14
"iNat",-73.171375,44.498141,1
"iNat",-73.006844,44.350629,5
"iNat",-77.597666,38.803064,17
"iNat",-97.175649,28.723128,17
"iNat",-68.289098,44.326708,14
"iNat",-77.478902,38.675042,17
"iNat",-72.947202,42.909732,6
"iNat",-72.1775,44.3946666667,17
"iNat",-79.034405,35.992487,5
"iNat",-73.296884,44.602791,5
"iNat",-76.1205,36.8316,17
"iNat",-75.081045,39.446749,5
"iNat",-72.504731,43.624377,17
"iNat",-72.955734,42.654362,17
"iNat",-79.057104,35.985401,15
"iNat",-79.05709,35.985382,15
"iNat",-72.792005,44.21097,15
"iNat",-76.69456,38.799899,8
"iNat",-87.815057,42.366327,17
"iNat",-73.179244,44.019119,5
"iNat",-86.843791,39.643363,17
"iNat",-72.581219,44.338237,17
"iNat",-72.743874,42.837791,6
"iNat",-72.744743,42.844549,14
"iNat",-79.9963333333,42.1235666667,17
"iNat",-74.8210975766,41.4875976031,6
"iNat",-69.176745,44.335514,6
"iNat",-76.8511666667,38.9955,17
"iNat",-79.060364,35.984362,6
"iNat",-73.179607,44.017702,17
"iNat",-72.0456039193,43.6167143288,17
"iNat",-69.176724,44.335452,6
"iNat",-69.177085,44.335544,6
"iNat",-69.180586,44.33427,17
"iNat",-73.033446,43.70962,5
"iNat",-72.2653426446,43.9528488818,5
"iNat",-72.188701,43.811736,15
"iNat",-72.189731,43.812666,17
"iNat",-76.674909,41.8055,15
"iNat",-76.6451,41.855876,5
"iNat",-76.677407,41.804454,6
"iNat",-95.623627,16.93169,1
"iNat",-81.393814,41.012599,15
"iNat",-72.390287,44.334675,17
"iNat",-72.946198,43.651033,1
"iNat",-84.317562,30.465984,17
"iNat",-81.538396,41.127375,5
"iNat",-81.331219,40.963669,17
"iNat",-72.504959,43.624326,17
"iNat",-72.545756,42.997243,6
"iNat",-72.433433,44.10435,17
"iNat",-85.607361,44.725267,17
"iNat",-73.035378,43.698898,15
"iNat",-72.5185,43.6301666667,17
"iNat",-78.5853064876,39.0068719777,1
"iNat",-78.5895864218,39.0093110818,6
"iNat",-72.188781,43.673281,17
"iNat",-73.024957,43.690847,14
"iNat",-73.226888,43.66333,6
"iNat",-73.225679,43.663704,5
"iNat",-81.468644,28.081825,14
"iNat",-72.589,43.8561666667,15
"iNat",-79.9133333333,40.4738333333,17
"iNat",-74.2925227527,44.2505723611,17
"iNat",-72.595369,43.004802,6
"iNat",-97.586139,33.234283,17
"iNat",-72.59572,43.823181,15
"iNat",-84.202085,35.596095,18
"iNat",-72.554,43.6356666667,17
"iNat",-76.645097,41.85592,5
"iNat",-72.387559,44.334404,6
"iNat",-73.175902,44.015181,17
"iNat",-97.651631,19.828408,1
"iNat",-99.303274,19.305815,1
"iNat",-97.70914,30.428298,17
"iNat",-97.708901,30.428368,17
"iNat",-76.6964187622,38.9446258545,5
"iNat",-72.512644,43.14249,6
"iNat",-83.8197868408,34.302738516,17
"iNat",-72.562528,44.252574,15
"iNat",-73.299265,43.744577,17
"iNat",-76.8219833374,39.2470436096,15
"iNat",-79.462759,39.903469,5
"iNat",-72.412688,43.645357,16
"iNat",-71.736931,44.755165,17
"iNat",-71.736465,44.755256,17
"iNat",-71.73741,44.755292,5
"iNat",-71.731899,44.757465,14
"iNat",-76.805809021,38.9690856934,5
"iNat",-87.781097,42.00318,5
"iNat",-87.780259,42.002644,16
"iNat",-97.516047,35.505012,17
"iNat",-83.849733,34.334634,17
"iNat",-72.994649,43.618168,17
"iNat",-72.587282,43.859075,15
"iNat",-73.409645,43.574562,17
"iNat",-72.863681,44.309619,5
"iNat",-72.9006666667,44.3173333333,5
"iNat",-72.575977,44.284625,17
"iNat",-73.147893,44.430009,15
"iNat",-72.573921,44.286878,14
"iNat",-72.504843,43.6243,17
"iNat",-79.460866,39.900294,5
"iNat",-72.5883333333,43.8531666667,15
"iNat",-81.5783333333,41.2008333333,5
"iNat",-71.783036,44.558531,1
"iNat",-73.180752,44.020074,17
"iNat",-87.551256,33.218939,17
"iNat",-71.787504,44.549898,1
"iNat",-72.725927,42.859526,5
"iNat",-72.6966666667,42.8485,6
"iNat",-83.821989,34.304238,17
"iNat",-72.517509,43.631235,17
"iNat",-79.8429784,40.5593017,17
"iNat",-83.995687,39.876227,15
"iNat",-79.9431666667,40.4358333333,17
"iNat",-83.995634,39.87621,15
"iNat",-76.7746047974,39.0722122192,5
"iNat",-71.737907,44.7544,5
"iNat",-71.750349,44.722988,17
"iNat",-76.6180082933,39.1735242072,17
"iNat",-81.398094,41.30549,17
"iNat",-73.963099,41.387359,17
"iNat",-72.575877,44.281888,15
"iNat",-81.5886666667,41.1871666667,17
"iNat",-90.122987,29.942043,17
"iNat",-84.643989,40.097167,14
"iNat",-73.158796,44.023527,5
"iNat",-73.156822,44.026288,5
"iNat",-81.568287,41.166539,17
"iNat",-71.104052,44.975332,6
"iNat",-71.10594,44.976061,6
"iNat",-88.930413,37.376221,10
"iNat",-88.915089,37.35747,14
"iNat",-72.566569,44.259163,17
"iNat",-71.1459883333,42.3875466667,5
"iNat",-76.226022,38.950693,14
"iNat",-88.971967,37.55923,17
"iNat",-72.407423,44.288297,17
"iNat",-88.928801,37.377012,17
"iNat",-80.094115,42.160127,18
"iNat",-73.187675,44.477141,6
"iNat",-72.956887,43.647444,1
"iNat",-94.688793,38.803504,17
"iNat",-72.2431666667,43.7673333333,15
"iNat",-72.4565,43.7851666667,8
"iNat",-72.4603333333,43.7825,17
"iNat",-70.717649,43.045329,5
"iNat",-70.7168259938,43.0449953489,6
"iNat",-98.114028,30.198715,17
"iNat",-70.71686,43.044918,6
"iNat",-72.7713784017,44.3957054755,5
"iNat",-87.86465991,41.77496467,14
"iNat",-81.852037,26.526126,17
"iNat",-73.188,44.4758333333,17
"iNat",-72.3186666667,43.7116666667,17
"iNat",-81.785018,41.139394,17
"iNat",-68.302073,44.239088,17
"iNat",-72.3191666667,43.696,17
"iNat",-73.228641,43.656436,17
"iNat",-88.915029,37.357441,14
"iNat",-72.957639,43.619053,17
"iNat",-85.039257,35.057518,17
"iNat",-89.265433,37.498154,17
"iNat",-95.104141,18.630727,15
"iNat",-71.274756,44.327544,1
"iNat",-71.315909,44.285898,16
"iNat",-89.264131,37.497269,15
"iNat",-72.939614,43.628904,6
"iNat",-89.336613,37.372739,15
"iNat",-88.909857,37.352848,17
"iNat",-81.40734,41.327009,5
"iNat",-81.410262,41.332412,17
"iNat",-72.956511,43.647551,1
"iNat",-90.26452,38.617708,17
"iNat",-72.949852,43.644948,17
"iNat",-89.399872,37.454148,15
"iNat",-89.7687239,43.3651808,17
"iNat",-72.939343,43.628982,6
"iNat",-73.278333,43.627981,15
"iNat",-72.8943,43.640474,5
"iNat",-72.894799,43.639914,5
"iNat",-72.892257,43.642654,17
"iNat",-86.122025,46.659471,5
"iNat",-72.549787,44.274551,1
"iNat",-78.98975,36.025425,15
"iNat",-78.9905,36.0256666667,15
"iNat",-72.957029,43.647349,1
"iNat",-71.572853,41.371242,17
"iNat",-89.082727,44.179742,14
"iNat",-80.36460397,42.0116133,10
"iNat",-78.4083039891,38.5055048419,5
"iNat",-78.6608354095,39.0163699211,5
"iNat",-77.630242,38.821626,17
"iNat",-72.472746,44.326065,6
"iNat",-77.610377,38.809628,17
"iNat",-72.4361731482,44.3504390897,1
"iNat",-80.00732159,41.00823442,5
"iNat",-80.00653191,41.01218591,5
"iNat",-81.79686,41.04919167,17
"iNat",-92.041279,32.43456,17
"iNat",-88.926784,37.361681,5
"iNat",-79.196118,34.484505,8
"iNat",-71.594155,44.511855,17
"iNat",-78.475653017,37.997915796,5
"iNat",-80.57698,41.22183333,5
"iNat",-83.112463,38.677657,5
"iNat",-97.827065,30.15593,17
"iNat",-76.982682,37.54781,6
"iNat",-81.4665,40.9113333333,1
"iNat",-97.482234,32.846103,8
"iNat",-84.9890624733,37.9032354872,17
"iNat",-83.188208,38.650582,5
"iNat",-72.939616,43.62906,6
"iNat",-77.1113306507,38.8190291704,17
"iNat",-89.443427,37.56255,14
"iNat",-79.54457981,39.93645201,5
"iNat",-89.440563,37.554754,17
"iNat",-82.156946,36.543405,17
"iNat",-80.163114,40.556734,17
"iNat",-97.668,35.5343333333,17
"iNat",-99.435726,18.979612,15
"iNat",-88.926301,37.371624,14
"iNat",-79.54201401,39.95125577,5
"iNat",-88.930399,37.376218,10
"iNat",-81.528171,41.216723,18
"iNat",-81.593709,41.17333,17
"iNat",-73.740430344,41.1443034606,5
"iNat",-81.407857,41.21334,6
"iNat",-81.407084,41.213986,6
"iNat",-73.033598,43.709346,17
"iNat",-68.794339,44.352034,6
"iNat",-82.176061,41.475969,18
"iNat",-76.2289050333,38.9474164667,15
"iNat",-76.228902312,38.9474964095,15
"iNat",-76.23010409,38.94912867,15
"iNat",-76.2294400112,38.9495824557,14
"iNat",-76.229209,38.949229,14
"iNat",-76.228657,38.947532,15
"iNat",-78.3929488307,38.4538721654,5
"iNat",-88.930392,37.370914,14
"iNat",-78.71393,35.81168,15
"iNat",-89.247028,37.460327,17
"iNat",-76.23087,38.945908,1
"iNat",-76.228812,38.947383,15
"iNat",-77.861115,41.883976,17
"iNat",-77.861109,41.883976,17
"iNat",-86.120509,37.190577,5
"iNat",-70.496993,43.95529,14
"iNat",-73.033314,43.709511,5
"iNat",-73.0397111667,43.1649971667,17
"iNat",-75.935955,38.956098,6
"iNat",-75.933104,38.953444,15
"iNat",-75.933552,38.953295,15
"iNat",-77.2136129233,40.5631286451,18
"iNat",-72.588917,43.853257,17
"iNat",-75.934219,38.95321,15
"iNat",-76.231255,38.950649,18
"iNat",-92.005739,43.759021,15
"iNat",-76.228637,38.947511,15
"iNat",-88.9031053,41.6147447,17
"iNat",-72.914586,43.585545,5
"iNat",-97.759781,30.249971,17
"iNat",-76.228423,38.949948,14
"iNat",-78.7450326392,38.9198519483,5
"iNat",-73.178854,43.605883,15
"iNat",-97.791513,30.405542,1
"iNat",-87.865095,41.773581,14
"iNat",-76.228198,38.947202,14
"iNat",-80.99438,39.8301116667,1
"iNat",-73.186018,44.025682,15
"iNat",-81.0607083333,40.4142,5
"iNat",-86.649441,36.1845,17
"iNat",-99.790084,29.184141,7
"iNat",-89.00762,40.533967,15
"iNat",-74.799659,41.108633,5
"iNat",-87.87567,42.057814,5
"iNat",-88.218486,42.150858,14
"iNat",-88.204656,42.04583,5
"iNat",-97.470127,32.835595,17
"iNat",-72.588166,43.853125,15
"iNat",-75.936174,38.952362,15
"iNat",-75.936459,38.954581,5
"iNat",-72.58667,43.278805,5
"iNat",-99.161003,19.372698,17
"iNat",-72.198549,45.005434,15
"iNat",-79.7239151,40.6348049,17
"iNat",-86.65238,36.1813366667,5
"iNat",-73.061657,43.766879,5
"iNat",-88.157525,42.114994,15
"iNat",-79.142117,41.999161,14
"iNat",-84.638409,39.370192,5
"iNat",-72.560732,41.314142,5
"iNat",-86.6523883333,36.1813616667,15
"iNat",-73.77896,40.605655,15
"iNat",-89.548702,43.287889,14
"iNat",-76.9140853882,39.2145347595,5
"iNat",-77.1058273315,39.1979064941,16
"iNat",-86.652946,36.182133,14
"iNat",-81.408666,41.322744,14
"iNat",-81.044333,36.394166,1
"iNat",-79.130788,41.993611,14
"iNat",-73.338079,44.084618,15
"iNat",-79.8426666667,42.0441666667,5
"iNat",-73.050971,44.252408,6
"iNat",-99.601066,23.610067,10
"iNat",-78.3135738037,38.6373641528,5
"iNat",-71.526118,41.378128,17
"iNat",-77.105323,38.75297,14
"iNat",-77.105334,38.753205,14
"iNat",-77.101085,38.756342,5
"iNat",-83.460474,35.678299,6
"iNat",-77.0371170044,39.0579490662,17
"iNat",-99.784259,29.229617,17
"iNat",-73.056722,44.227027,17
"iNat",-73.026528,43.696515,15
"iNat",-72.995653,43.712266,15
"iNat",-81.416609,41.214513,15
"iNat",-81.416621,41.213274,15
"iNat",-88.978475,37.538656,5
"iNat",-70.494056,43.918913,17
"iNat",-77.584161,37.490659,17
"iNat",-72.353991,44.350841,17
"iNat",-76.7828833333,39.0680666667,5
"iNat",-76.7239685059,39.0566825867,14
"iNat",-86.207656,33.583198,1
"iNat",-82.559155,36.971393,17
"iNat",-89.398528,40.633125,15
"iNat",-97.809275,30.238295,1
"iNat",-95.249784,38.9508443,17
"iNat",-89.005851,40.533859,15
"iNat",-97.800736623,30.3499107762,17
"iNat",-89.997851,35.370888,6
"iNat",-72.251673,43.820074,1
"iNat",-72.15905,43.81238,15
"iNat",-84.5263333333,29.8933333333,0
"iNat",-89.261207,18.151361,3
"iNat",-89.258006,18.164732,3
"iNat",-79.8814696,40.5857714,17
"iNat",-79.8814326,40.5857356,17
"iNat",-89.99794,35.372605,5
"iNat",-79.055,35.891333,15
"iNat",-89.997957,35.372386,5
"iNat",-90.128357,29.941853,17
"iNat",-82.963257,39.332173,17
"iNat",-88.263645,18.544273,17
"iNat",-88.412867,18.64718,17
"iNat",-89.211651,37.713834,17
"iNat",-80.5891779022,40.8985542507,15
