"year","user.login","total_obs","total_obs_insect"
2019,"amber260",3,0
2019,"amberambrosius",3,0
2019,"amberenergy",1409,764
2019,"amberleung",111,41
2019,"amberleyschool",1,0
2019,"ambermae",162,36
2019,"ambermay1974",9,0
2019,"ambersimmonds",1,0
2019,"amberwushke",1,0
2019,"ambrycarter",27,10
2019,"amcbride84",22,1
2019,"amchugh",25,2
2019,"amck",1,0
2019,"amcuervo",37,1
2019,"amcurrie",15,0
2019,"ameeds",1390,1010
2019,"ameerelsayed",2,0
2019,"amelia-coloradonativebee",2,0
2019,"amelia_broussard",2,2
2019,"ameliam",1082,193
2019,"ameliasmall",1,0
2019,"ameliavreeland",17,6
2019,"ameliawd",5,0
2019,"americannaturalist90",105,9
2019,"amh0088",27,0
2019,"amhaskins",52,0
2019,"amia",31,2
2019,"amiacalva",11,0
2019,"amigo1",15,0
2019,"aminalamin",70,45
2019,"amitram",2,0
2019,"amjeanne",1,1
2019,"amjones",32,4
2019,"amkramer",495,16
2019,"amlambert11",1133,538
2019,"amlayng",32,4
2019,"amm1700",29,4
2019,"ammartin",337,168
2019,"amnon1",7,2
2019,"amoore1073",1,0
2019,"amoore159886",72,0
2019,"amoorehouse",1136,1070
2019,"amorganjr",61,13
2019,"amoritasw",355,85
2019,"amphibianaficionado",290,17
2019,"ampow27",72,24
2019,"amrahne",130,26
2019,"amreese42",2,1
2019,"amrey84",5,1
2019,"amrie",4,1
2019,"amsellek",103,17
2019,"amsmartini",1,0
2019,"amsmith_ucsc",32,1
2019,"amsterjay2000",4,4
2019,"amstld",49,1
2019,"amt1973",2,0
2019,"amt3",3,0
2019,"amtakata",3,0
2019,"amterry3",16,3
2019,"amthislife",1,0
2019,"amunroe",7,0
2019,"amuscato",1,0
2019,"amvincent92",1,1
2019,"amwhitcomb",3,0
2019,"amwo",1,0
2019,"amy_d",402,41
2019,"amy_green",4,1
2019,"amy_murry",19,5
2019,"amy_naturegirl",51,6
2019,"amy142",65,17
2019,"amy219",50,8
2019,"amy372",89,2
2019,"amy412",2,2
2019,"amy499",45,14
2019,"amy500",499,45
2019,"amy535",4,0
2019,"amy540",9,2
2019,"amybalkin",611,46
2019,"amycamille",2,0
2019,"amycatim",196,17
2019,"amychri",1,0
2019,"amyduque",4,1
2019,"amyehale",46,2
2019,"amyeo",115,28
2019,"amygabrielle",143,1
2019,"amygoldreyer",25,3
2019,"amygreene1",2,0
2019,"amyhuie",243,10
2019,"amyhulsman",1,0
2019,"amyj1210",7,1
2019,"amyjaecker-jones",684,104
2019,"amykae",18,4
2019,"amykslr80",99,6
2019,"amylarson",43,4
2019,"amymonroy",37,20
2019,"amymoonlady",68,3
2019,"amynature",969,116
2019,"amynk",6,0
2019,"amypj",5,0
2019,"amyrobbins",2,1
2019,"amytheriault",11,0
2019,"amythistm",6,0
2019,"amyweeks",12,5
2019,"amzapp",2026,1015
2019,"amzhang",1,0
2019,"ana_gisel",307,27
2019,"ana_kaahanui",514,149
2019,"ana305",3,1
2019,"ana344",2,1
2019,"ana346",1,0
2019,"ana87",20,2
2019,"anabeatrizz",9,0
2019,"anabela2",183,17
2019,"anabenavides",365,20
2019,"anacarohdez",209,2
2019,"anacast",1,0
2019,"anacuevas",7,0
2019,"anadias1",3,2
2019,"anaecoviva",10,0
2019,"anagdelhierro",94,22
2019,"anagualda",1,0
2019,"anahi13",1,1
2019,"anahi28",2,0
2019,"anaineszanfabrobulfo",2,0
2019,"anaisdelaunay",5,1
2019,"anaiss",30,6
2019,"anajosefalopsan",441,37
2019,"anaka06",5,0
2019,"anaki",2,0
2019,"analaurdz",1,0
2019,"analihernandez",12,2
2019,"analogdan",48,3
2019,"analuisa1",1,0
2019,"anamara12",4,0
2019,"anamaria85",21,7
2019,"anamariaduqueguevara",3,0
2019,"anamorais",67,26
2019,"anandmallaya",16,0
2019,"ananke_s",8,1
2019,"anapaula9",1,1
2019,"anapoeiras",1,0
2019,"anaramirez90",11,0
2019,"anaramyrzabekova",27,1
2019,"anarubio",8,0
2019,"anasoliveira",4,0
2019,"anasousa",1,1
2019,"anassoulachgar",2,0
2019,"anastasia_ranger",5,0
2019,"anatbnevo",29,0
2019,"anaton",1,0
2019,"anaturehugger",2,1
2019,"anavictoriahndz15",38,1
2019,"anavitria",1,1
2019,"anaweimer",17,0
2019,"anayansi_pantoja",8,0
2019,"anazak",34,11
2019,"anazphoto",1,0
2019,"ancientforest",44,2
2019,"anderson_a_906",3,0
2019,"anderson37",7,2
2019,"anderson39",3,1
2019,"andersonbraz",1,0
2019,"andersonic",171,17
2019,"andersonwarkentin",379,379
2019,"andie_b",41,0
2019,"andiefinley",3,0
2019,"andoni2",23,5
2019,"andrawaag",822,62
2019,"andre_menegotto",9,6
2019,"andrea_420",1,0
2019,"andrea_fxc22",3,0
2019,"andrea07cr",77,16
2019,"andrea112",5,0
2019,"andrea293",68,2
2019,"andrea805",2,0
2019,"andrea808",1,0
2019,"andreaapplepie",102,6
2019,"andreadagnese",54,15
2019,"andreafigueroa",1611,210
2019,"andreafranceschi",6,0
2019,"andreagrossi",218,114
2019,"andreaincarp",458,33
2019,"andreajara",6,1
2019,"andreajs",810,164
2019,"andreajudson",4,0
2019,"andreakingsley",99,20
2019,"andreaknoepffler",1,0
2019,"andreaku",46,11
2019,"andrealaurens",121,26
2019,"andrealooksatfish",9,0
2019,"andreamarincortes",5,0
2019,"andreamaurici",208,137
2019,"andreameucci",1025,189
2019,"andreanoemmrosales",1,1
2019,"andreanreed",3,0
2019,"andreanw13",2,0
2019,"andreapetrullo",293,49
2019,"andreapnor",165,33
2019,"andreaq",170,153
2019,"andreareid",475,46
2019,"andrearuzzo",37,9
2019,"andreas16",111,2
2019,"andreasalinas",1,0
2019,"andreasutton",3,1
2019,"andreav3",1,0
2019,"andreave",2,1
2019,"andrebatt",233,177
2019,"andrei15",7,1
2019,"andreicornel",11,0
2019,"andreinavt",480,0
2019,"andreiva",1,0
2019,"andrekruger1",1,0
2019,"andremueller",1,0
2019,"andrepflegel",8,0
2019,"andres_garciac",47,0
2019,"andres147",1,0
2019,"andresalvarez1",1,0
2019,"andresamenabar",10,2
2019,"andresbelligotti",1,1
2019,"andrescamacho02",1,0
2019,"andreschia",28,10
2019,"andresebastian",7,2
2019,"andresg33",1,0
2019,"andresgallardo",2,1
2019,"andresholguin",1,0
2019,"andresraza",701,10
2019,"andrevivi",2,2
2019,"andrew_hankey",104,13
2019,"andrew_louros",10,0
2019,"andrew_mckinlay",4,1
2019,"andrew_wilson",40,0
2019,"andrew10",33,14
2019,"andrew130",11,0
2019,"andrew219",2,0
2019,"andrew268",1,0
2019,"andrew498",44,12
2019,"andrew530",18,11
2019,"andrew544",130,1
2019,"andrewalmonte",35,9
2019,"andrewbean666",1,0
2019,"andrewbrinker",258,69
2019,"andrewbrown",206,55
2019,"andrewcauldwell",19,2
2019,"andrewcbota",3,0
2019,"andrewclimber",3,0
2019,"andrewcohen",39,5
2019,"andrewcore",219,49
2019,"andrewdavies2211",230,87
2019,"andrewdeacon",111,37
2019,"andrewf",36,8
2019,"andrewgillespie",482,37
2019,"andrewhardacre",715,510
2019,"andrewhipp",874,32
2019,"andrewlasken",90,29
2019,"andrewlmorrison",54,4
2019,"andrewman",1,0
2019,"andrewmbio2",6,1
2019,"andrewmorgill",278,17
2019,"andrewnoguera",52,11
2019,"andrewolson92",30,1
2019,"andrewouellette",173,109
2019,"andrewpearson",1,1
2019,"andrewr294",16,0
2019,"andrewrhodes",3,0
2019,"andrewrock",26,0
2019,"andrewshaw",1,0
2019,"andrewsonnier",1,0
2019,"andrewstokes",262,6
2019,"andrewswenson",488,341
2019,"andrewtrevor-jones",443,0
2019,"andrewvenzon",1,0
2019,"andrewwoody24",3,0
2019,"andrewxc1717",2,0
2019,"andriibiliavskyi",25,5
2019,"andriusp",133,11
2019,"andriy",339,19
2019,"andrwgrcia",1,0
2019,"andsim",71,23
2019,"anduinyuyu",1,0
2019,"andujard903",10,2
2019,"andy__mo",2,2
2019,"andy108",1,0
2019,"andy124",8,0
2019,"andy184",22,10
2019,"andy234",1,1
2019,"andy267",1,0
2019,"andy269",1,0
2019,"andy71",789,65
2019,"andybalestracci",24,4
2019,"andybellnz",19,2
2019,"andybird",33,7
2019,"andybirkey",1420,752
2019,"andyblackburn",23,0
2019,"andybridges",3827,523
2019,"andycaruso",5,0
2019,"andycox9",1,0
2019,"andycski",1,0
2019,"andydonegan",34,0
2019,"andyfelt",36,4
2019,"andyflies",2,0
2019,"andyfung",2,0
2019,"andygraham",24,8
2019,"andyharvey",1,0
2019,"andyjones",98,9
2019,"andyk",337,46
2019,"andylevy",3,2
2019,"andymckay",476,23
2019,"andymilligan",8,5
2019,"andyng",120,15
2019,"andyps",51,1
2019,"andyspanton",16,0
2019,"andytherav",7,4
2019,"andywilson",646,136
2019,"ane2",8,0
2019,"aneeladar",71,7
2019,"anekin",1,0
2019,"anelvasquez",10,0
2019,"anemonezee",3,0
2019,"ang",123,9
2019,"ange7",13,2
2019,"angel_bodrick",55,5
2019,"angel103",31,7
2019,"angel1991",1,0
2019,"angel1angel9",1,1
2019,"angel222",3,1
2019,"angela_alvarez",8,4
2019,"angela331",5,0
2019,"angela352",1,1
2019,"angela89",4,0
2019,"angelabazaldua",1,0
2019,"angelacelis",9,0
2019,"angelacheng",3,0
2019,"angelalow",1,0
2019,"angelalquiros",1,0
2019,"angelamaslin",25,1
2019,"angelamel",1,0
2019,"angelanoske",21,2
2019,"angelap",1,0
2019,"angelarango",5,0
2019,"angelasav",637,4
2019,"angelaserna",18,4
2019,"angelasgupta",85,2
2019,"angelav",1,1
2019,"angelhernandez2",2,0
2019,"angelicamorilloecheverry",2,0
2019,"angelicdruid",1,0
2019,"angelina18",1,0
2019,"angeliquechantel",65,3
2019,"angelita1",5,0
2019,"angelmartin1",12,3
2019,"angelml2000",17,2
2019,"angelo44",1,0
2019,"angeloincitti",9,0
2019,"angelouwinters",1,0
2019,"angelpup",14,0
2019,"angelruiz1",6,3
2019,"anghp",22,0
2019,"angi1",1,0
2019,"angie06",32,0
2019,"angieaquino",2,0
2019,"angiemestas",2,0
2019,"angiev1697",8,3
2019,"angiew",4,0
2019,"angiosperm",109,0
2019,"anh_when",3,0
2019,"ani2018",2,0
2019,"anicholas",1,0
2019,"anicieza",236,10
2019,"anicolash",16,3
2019,"anietremblay",4,0
2019,"anikafiske",1,0
2019,"anikarenina",334,100
2019,"anil_kumar_verma",315,99
2019,"anilamanalil",78,73
2019,"animallover1",1,0
2019,"animals4life2019",3,0
2019,"animalz2016",1,0
2019,"animan",79,6
2019,"animated",1,0
2019,"animebirder",423,23
2019,"animesh3",1,0
2019,"aniruddha_singhamahapatra",2967,1331
2019,"anish6",13,3
2019,"anisia",1,0
2019,"anisimov-43",634,0
2019,"anita108",1,0
2019,"anitaisabelcastillo",5,0
2019,"anitamasscara",16,0
2019,"anitapauls",12,1
2019,"anitapillai",1,0
2019,"aniushka",4,0
2019,"anjabisgaard",12,0
2019,"anjalikae",25,2
2019,"anjalis",7,1
2019,"anjayo",27,0
2019,"anjum_r_909",28,1
2019,"ankan1",1,0
2019,"ankshah",9,0
2019,"anmarie",48,0
2019,"anmayaba",19,5
2019,"anmiba",1,1
2019,"anmrwdn",3,1
2019,"ann_l",17,0
2019,"ann177",1,0
2019,"ann182",2,1
2019,"ann202",101,5
2019,"ann8",282,142
2019,"anna-mac",89,33
2019,"anna-nz",81,18
2019,"anna-towers",293,8
2019,"anna_chapman",173,115
2019,"anna_clearly",13,3
2019,"anna_thomas",11,0
2019,"anna16",138,8
2019,"anna22",358,86
2019,"anna540",34,3
2019,"anna548",1,0
2019,"anna549",5,0
2019,"annabarnett31",2,0
2019,"annabella8",1,0
2019,"annabellebryant",112,14
2019,"annabelleshiff",2,0
2019,"annabib",1,1
2019,"annabritte",2,0
2019,"annacarolyn",1935,1089
2019,"annachao",3,0
2019,"annaclaireraymer",3,0
2019,"annacurran",23,0
2019,"annafloyd",2,0
2019,"annafoster",9,2
2019,"annagypsy",647,125
2019,"annahenderson",21,2
2019,"annakatarina",17,1
2019,"annakcc",10,5
2019,"annakraynova812",20,1
2019,"annalisagross",36,6
2019,"annalonso",5,0
2019,"annamammalbee",119,60
2019,"annamartin83",37,1
2019,"annamb",4,0
2019,"annamcmurray",2,1
2019,"annamona",1,0
2019,"annamorozova",15,2
2019,"annanasedkina",13,0
2019,"annandale",9,0
2019,"annaneu",1,0
2019,"annaoe",3,0
2019,"annap2",15,1
2019,"annapolson",4,4
2019,"annapushcough",31,1
2019,"annasbells",179,0
2019,"annascharnagl",21,11
2019,"annaskye",261,95
2019,"annasokolova",4,0
2019,"annaw999",25,5
2019,"annaweaver2010",23,4
2019,"annazanthos",2,0
2019,"annbentley",404,19
2019,"anne169",3,0
2019,"anne192",9,5
2019,"anne226",1,1
2019,"anne228",1,0
2019,"anne376",94,8
2019,"anneabrams",9,0
2019,"anneb574",7,3
2019,"annebekker",992,100
2019,"annecharlotte2",33,1
2019,"anneclewis",59,17
2019,"annecox",1,0
2019,"anneglick",41,9
2019,"annejonesrn",74,0
2019,"anneke2",1,0
2019,"annelida",4,0
2019,"anneliesewilson",140,4
2019,"annemal",129,30
2019,"annemarieb213",1,0
2019,"annemirdl",730,282
2019,"annemunro",5,0
2019,"annesr",189,3
2019,"annetcurran",446,101
2019,"annette_bigby",9,1
2019,"annette273",20,0
2019,"annette68",1,0
2019,"annetteescobar",1,0
2019,"annettehysj",26,2
2019,"annettemercer",34,17
2019,"annewhitney",33,10
2019,"annewood",1,0
2019,"annfgilmore",2,0
2019,"anngoddard",215,1
2019,"annguyen2",3,0
2019,"annhi",34,12
2019,"annickf",3,3
2019,"annie_edwards",9,5
2019,"annie107",312,42
2019,"annie16",14,0
2019,"annie33",190,5
2019,"annie95",3,1
2019,"annieangers1",1,0
2019,"annieb214",60,9
2019,"annienaturalist",18,3
2019,"anniexchang",82,17
2019,"annikaleigh",6,3
2019,"annikaml",6791,3392
2019,"annliebert",30,5
2019,"annnightingale",10,5
2019,"annuit",4,0
2019,"annxeneize",236,10
2019,"annyang96",5,0
2019,"annyperalta",458,128
2019,"anoble",49,1
2019,"anone",1,0
2019,"anorcker",1,0
2019,"anorman",77,19
2019,"anotherchriscurtis",2,0
2019,"anouckbertin",16,1
2019,"anowlandhisgirl",98,8
2019,"anp",2,0
2019,"anp-sg-arm",36,2
2019,"anselme",46,0
2019,"ansk",76,7
2019,"ansley423",42,8
2019,"anstapa",28,12
2019,"ant-girl",26,13
2019,"ant-toniscla",289,262
2019,"antagi",64,7
2019,"antelinrhine",1,0
2019,"antennaria",764,6
2019,"anthea66",1,0
2019,"anthony136",2,1
2019,"anthony274",1,0
2019,"anthony280",3,0
2019,"anthony296",32,0
2019,"anthonyficus",121,35
2019,"anthonyiles",5,1
2019,"anthonymccaughan",14,1
2019,"anthonyreimche",33,13
2019,"anthonysarkiss",324,73
2019,"anthonyshing",33,7
2019,"anthonysteban",9,1
2019,"anthonywalton",114,6
2019,"anthropocenelandscapes",164,4
2019,"antichi",6,2
2019,"antje_m",69,12
2019,"antliongod",76,13
2019,"antnat",2,1
2019,"antoineduhamel",19,2
2019,"antoinehope",2,0
2019,"anton96",2,0
2019,"antonalyona",32,1
2019,"antonarmbruster",2,0
2019,"antonella53",1,1
2019,"antonellan",3,2
2019,"antonellaricci",16,0
2019,"antoniahk",26,8
2019,"antonino1",23,10
2019,"antonio_e",6,0
2019,"antonio07230527",2,0
2019,"antonio288",1,0
2019,"antonio310",77,8
2019,"antonio314",4,1
2019,"antonio326",1,1
2019,"antoniogomes2008",8,2
2019,"antoniolevir",5,3
2019,"antoniolp",275,0
2019,"antoniomartin",2,0
2019,"antoniomg7",1,0
2019,"antonioprieto",4,0
2019,"antoniopupo",102,0
2019,"antoniopz95",25,0
2019,"antonjo",316,122
2019,"antonyashnov1995",30,3
2019,"antonz",6,0
2019,"antoonmus",2,0
2019,"antounarmal",73,44
2019,"antrituals",3,0
2019,"antrozousamelia",272,25
2019,"ants-in-my-plants",2,0
2019,"ants_new_zealand",1,1
2019,"antshrike69",493,276
2019,"anuarhdz",13,1
2019,"anudibranchmom",3615,163
2019,"anuj",3,2
2019,"anukma",599,354
2019,"anukuldixit",1,0
2019,"anunet",9,0
2019,"anushkapandeyy",1,0
2019,"anverver",288,64
2019,"anvil237",28,5
2019,"anvis",2,0
2019,"anya_mowll",4,3
2019,"anyachayes",6,1
2019,"anyenettfernandabachmannyaez",1,1
2019,"anywayskysky",1,0
2019,"apalmieri",86,29
2019,"aparks3",26,1
2019,"aparm7",29,5
2019,"apastel",11,0
2019,"apatten",181,14
2019,"apaull",1,0
2019,"apb1212",6,6
2019,"apbray",112,0
2019,"apcorboy",607,60
2019,"apcummins8",76,4
2019,"apeironmg",10,5
2019,"apepin93",41,0
2019,"aperez2019",50,5
2019,"apernell",4,0
2019,"apeterlongo",887,338
2019,"apgarm",1318,264
2019,"aphanotus",435,140
2019,"aphaywood",132,30
2019,"aphelion",4,1
2019,"aphuss",222,49
2019,"apistopanchax",607,249
2019,"aplesnoaks",118,21
2019,"aplomadobirdy",1105,73
2019,"apmartin0824",24,2
2019,"apmccloy",8,1
2019,"apollinecahagne",48,2
2019,"apollolens",7,7
2019,"apomerleau",3,0
2019,"aponeurotica",74,14
2019,"apoptosis1119",4,0
2019,"appineda",636,14
2019,"appleginger10",11,2
2019,"appleginger8",69,4
2019,"applehead",25,1
2019,"appolego",6,5
2019,"aprespo",51,3
2019,"april_flowers",34,3
2019,"april134",10,6
2019,"aprildb1",4,0
2019,"aprilgreen",2,1
2019,"aprilgv",32,9
2019,"aprillovestrees",8,2
2019,"aprilsee",500,136
2019,"apseregin",15951,46
2019,"apteryxrowi",662,178
2019,"aqilsfootstep",1,1
2019,"aquacielo",4222,1358
2019,"aquaticgrape",17,0
2019,"aqueductsusan",6,0
2019,"ar-ky",3,0
2019,"araceli818",6,0
2019,"aracelirodriguezcasanova",126,9
2019,"aracelyromero",1,0
2019,"arachels",13,1
2019,"arachnoamr",1,1
2019,"arachnura",17,7
2019,"aramakris",17,2
2019,"aramata",27,0
2019,"arame",1,0
2019,"aramos4010",2,0
2019,"aranchalattanzio",3,0
2019,"arantxa28",3,0
2019,"arapalandj",60,22
2019,"ararathpena",1,0
2019,"aratty67",3,1
2019,"arayanzipena",1,0
2019,"arboretumalix",5,0
2019,"arborsphere",569,346
2019,"arbutterflynut",1158,633
2019,"arbutus",55,3
2019,"arbutusgreen",1,0
2019,"arbysovenmitt",26,8
2019,"arcanericky",4,2
2019,"archaeopteryx",116,5
2019,"archaeplastida",4,0
2019,"architeuthis",18,8
2019,"archivalauthor",22,13
2019,"archiverde",40,0
2019,"archy007",356,61
2019,"arcontreras49",1,0
2019,"arctic",3,0
2019,"arctic_mongoose",1864,1228
2019,"arcticarthropod",395,214
2019,"arcticflamingo",48,6
2019,"arcticory",82,16
2019,"ardan_dorrian",7,0
2019,"ardenjmower",51,6
2019,"arealgambino",85,8
2019,"arebee",119,44
2019,"aredmer",195,1
2019,"aredoubles",44,27
2019,"arel",4,0
2019,"ares-afc",98,41
2019,"ares354",3,0
2019,"arestivo",14,6
2019,"argina",2,0
2019,"arguschan",12,0
2019,"argybee",3,2
2019,"argyl",1409,72
2019,"arhipovaanna",4,0
2019,"arhus",64,14
2019,"ari-paige-chuku",1,0
2019,"ari_23",8,1
2019,"ari10",756,125
2019,"ari37",1,1
2019,"aria7_oc",8,5
2019,"ariadna5",3,1
2019,"arialunderthesea",213,1
2019,"ariana2009",42,17
2019,"arianeg",657,194
2019,"arianelec",84,0
2019,"ariani",1204,338
2019,"arianna_spada",57,8
2019,"arianna55",10,0
2019,"ariannacolasanti",111,44
2019,"ariannets",14,2
2019,"aricka1",1,0
2019,"aricker",5,0
2019,"arie5",2,0
2019,"ariehohd",88,2
2019,"ariel-shamir",529,24
2019,"ariela3",14,11
2019,"arielconcepcion23",259,36
2019,"arieldoreen",29,4
2019,"ariellachana",6,0
2019,"arielledemerchant",268,28
2019,"arielstarr001",2,1
2019,"arin5",58,12
2019,"aristidetakoukam",919,0
2019,"arivil",20,1
2019,"arizade",252,116
2019,"arizonaspagirl",7,0
2019,"arken",84,5
2019,"arkoroy",3,2
2019,"arkwang",5,0
2019,"arleighg",1,0
2019,"arlenekoziol",1,0
2019,"arlenmel",1,0
2019,"arlettebarrios",2,0
2019,"arleypintarodriguez",1,1
2019,"arlingolden",6,0
2019,"arlins",1,0
2019,"arlundy",51,6
2019,"armanddelly",7,1
2019,"armandob",309,22
2019,"armandogomez",28,8
2019,"armandogs1",2,0
2019,"armandomanzo",1,0
2019,"armandoparvool",14,0
2019,"armandovelarde",13,0
2019,"armanmoreno",888,423
2019,"armcmullian",3,0
2019,"armejia",52,1
2019,"armsto",1,0
2019,"arneholgersson",96,43
2019,"arnel",328,47
2019,"arnim",4015,100
2019,"arnoldwijker",242,171
2019,"arnulfo5",1,1
2019,"arocchio",57,13
2019,"aromatisse",937,155
2019,"aromero3",6,0
2019,"arosawa",64,26
2019,"arose53",7,0
2019,"arose97",2,1
2019,"arozo",9,2
2019,"arpugh",8,4
2019,"arq_saga",17,0
2019,"arqmiltonpareja",3,1
2019,"arresemonica",1,0
2019,"arrhythmia",11,1
2019,"arrieta",17,4
2019,"arrowdog",6,1
2019,"arrowheadspiketail58",1073,522
2019,"arroyosage",41,3
2019,"arsalank2",17,5
2019,"arsenic4",4,1
2019,"arsoivan",1,0
2019,"artbird",149,93
2019,"artdivcan",1582,392
2019,"arte3",8,0
2019,"artem",133,80
2019,"artemisnz",47,3
2019,"artestani13",16,3
2019,"artgal",10,0
2019,"arthabaska",1,0
2019,"arthropod",810,234
2019,"arthur",3,0
2019,"arthur-windsor",302,98
2019,"arthur1168",1,1
2019,"arthur82",1,0
2019,"arthurmacmillan",5,3
2019,"artiebsal",75,3
2019,"artifore",1516,639
2019,"artman7",535,439
2019,"artmur",2500,464
2019,"arturcuca",13,1
2019,"arturo_agreda",1,1
2019,"arturo_femia",128,105
2019,"arturo93",1,0
2019,"arturoc",1816,156
2019,"arturocanongo",7,1
2019,"arturoh-v",257,7
2019,"arturomoralestirado",29,3
2019,"artweis",1,0
2019,"aru",459,451
2019,"aruhideshpande",1,1
2019,"arule58",7,0
2019,"arunasjuknevicius",662,352
2019,"arundel",1,0
2019,"arushing",136,4
2019,"arwcroc",1,0
2019,"as_is_the_sea",344,152
2019,"as17251",19,0
2019,"asabspade",2019,248
2019,"asaheim",3,0
2019,"asakimontoya",6,2
2019,"asavermeulen",58,14
2019,"aschare",19,5
2019,"aschilling",197,23
2019,"aschlosser",192,8
2019,"aschuller",2,0
2019,"aschuman",18,2
2019,"asciarra",29,0
2019,"asegura",60,16
2019,"asemerdj",280,0
2019,"asesina_vegetal",33,2
2019,"aseverson",1,0
2019,"aseyfi",1,0
2019,"asfour_n_005",8,0
2019,"asfrin",59,11
2019,"asgreen",533,59
2019,"ash_m",28,6
2019,"ash2016",943,187
2019,"ashaliyoung",95,0
2019,"ashdakreator",4,4
2019,"asheeshlaroia",1,0
2019,"ashegan",21,1
2019,"ashes49",270,110
2019,"ashflinn",22,8
2019,"ashhreem",13,0
2019,"ashiok",9,8
2019,"ashketchum",26,0
2019,"ashlea03",96,15
2019,"ashlea7",3,0
2019,"ashlee23",2,0
2019,"ashleighjo",5,0
2019,"ashley-nz",27,4
2019,"ashley_beasley00",31,1
2019,"ashley_t_17",9,2
2019,"ashley1995v",3,3
2019,"ashley248",13,0
2019,"ashley353",7,0
2019,"ashley356",3,0
2019,"ashley70",163,30
2019,"ashleyboxberger",1,0
2019,"ashleycropsey",3,1
2019,"ashleydnne",2,0
2019,"ashleyelliott",36,15
2019,"ashleyhilton",10,1
2019,"ashleylburns",2,0
2019,"ashleylynn0797",12,0
2019,"ashleyramsuchit",4,0
2019,"ashleyrocks",27,9
2019,"ashleyruggiero",1,0
2019,"ashleyspires",12,2
2019,"ashleysuth",7,2
2019,"ashleytobler",16,7
2019,"ashleytracy",31,12
2019,"ashlin123",9,1
2019,"ashmccomas",118,10
2019,"ashmeadow",5,0
2019,"ashok14",1,0
2019,"ashpittie",1,1
2019,"ashthebugman",1,1
2019,"ashtonclark",4,0
2019,"ashtono",32,1
2019,"ashtownsend",10,0
2019,"ashwood-mc",1,0
2019,"asik",19,1
2019,"asilvas",14,1
2019,"asjones",142,11
2019,"aslan_j_13",9,0
2019,"asmith98",40,5
2019,"asnieckus",44,5
2019,"asoberning",10,0
2019,"asofiagr",149,15
2019,"aspectos",36,8
2019,"aspenann",284,12
2019,"aspidoscelis",1171,8
2019,"aspiestog",10,1
2019,"aspring",231,23
2019,"asringim",216,17
2019,"associazione_naturalistica_codibugnolo",22,11
2019,"asta77",12,1
2019,"astanco",62,10
2019,"aster_lin",66,1
2019,"asterrell",2,0
2019,"astoche59",1,0
2019,"astoffer",7,0
2019,"astontirrold1955",3,0
2019,"astralautumn",1,0
2019,"astralmind",3,0
2019,"astro_basti",2,0
2019,"astro_bio",5,4
2019,"astrobirder",22223,2959
2019,"astrogeek",65,17
2019,"astronomity",20,0
2019,"astudios",4,3
2019,"asurcea2",7,1
2019,"aswadandriyanto",396,10
2019,"asword",9,0
2019,"at8",18,1
2019,"atabale",2,1
2019,"atalonh",12,1
2019,"atassin",340,92
2019,"atclassof19",1,0
2019,"aterlacher",125,18
2019,"athada",98,34
2019,"athena_k",6,1
2019,"athena_w",2,0
2019,"athenalam",54,7
2019,"athenayichun",3,1
2019,"athryn",307,16
2019,"athyn_macleod",58,5
2019,"atiramontgomery",8,0
2019,"ativoli",9,0
2019,"atlnature",1869,1027
2019,"atnasia",23,3
2019,"atomiclauren",5,1
2019,"atownsend8",2,0
2019,"atp_synthaz3",37,1
2019,"atrox77",335,33
2019,"atticmoth",47,0
2019,"atuggle",9,0
2019,"atulchaudhari",44,1
2019,"atur",85,11
2019,"atxparrothead",1,0
2019,"auafricablanquel",21,0
2019,"auailyn",15,2
2019,"aualberto345",14,1
2019,"auariawong",18,0
2019,"auaura",32,0
2019,"aubcarte",95,7
2019,"aubeda",2,0
2019,"aubreymoore",24,19
2019,"aucarla",12,1
2019,"aucklandarborist",2,0
2019,"audanae",6,0
2019,"audreyhamblin_cutler",33,0
2019,"audreykuan",1,0
2019,"audreylainee",136,7
2019,"audreyrm13",6,0
2019,"audreywhale",24,3
2019,"audreyy",13,0
2019,"audubon23",94,22
2019,"audubonbent",29,10
2019,"auersteve",20,0
2019,"aufabianes",29,0
2019,"aughosten",4,0
2019,"august6",4,0
2019,"augustecamy",3,0
2019,"augustosanz",1,0
2019,"augustyna",2,0
2019,"aujenniferlee",8,1
2019,"aujimena",18,0
2019,"aulax",882,9
2019,"aulia_w",42,8
2019,"aungeliquedotson",17,0
2019,"aunty",194,2
2019,"aura16",1,0
2019,"auraliap",26,3
2019,"aurbal",1,0
