"cell","year","jd_wk","obs_days"
698.1,2019,98,66
698.1,2019,105,42
698.1,2019,112,60
698.1,2019,119,57
698.1,2019,126,43
698.1,2019,133,42
698.1,2019,140,48
698.1,2019,147,42
698.1,2019,154,52
698.1,2019,161,39
698.1,2019,168,54
698.1,2019,175,48
698.1,2019,182,56
698.1,2019,189,47
698.1,2019,196,33
698.1,2019,203,78
698.1,2019,210,51
698.1,2019,217,50
698.1,2019,224,49
698.1,2019,231,55
698.1,2019,238,8
699.1,2017,49,2
699.1,2017,63,1
699.1,2017,84,3
699.1,2017,91,1
699.1,2017,105,3
699.1,2017,112,1
699.1,2017,126,1
699.1,2017,133,1
699.1,2017,140,1
699.1,2017,147,1
699.1,2017,154,1
699.1,2017,168,2
699.1,2017,175,2
699.1,2017,182,2
699.1,2017,189,1
699.1,2017,196,1
699.1,2017,203,1
699.1,2017,210,2
699.1,2017,217,1
699.1,2017,224,3
699.1,2017,231,5
699.1,2017,238,2
699.1,2017,245,2
699.1,2017,252,3
699.1,2017,259,1
699.1,2017,266,2
699.1,2017,273,3
699.1,2017,280,5
699.1,2017,287,1
699.1,2017,294,2
699.1,2017,322,1
699.1,2017,329,5
699.1,2018,49,2
699.1,2018,56,1
699.1,2018,63,2
699.1,2018,70,4
699.1,2018,77,2
699.1,2018,84,6
699.1,2018,91,8
699.1,2018,98,6
699.1,2018,105,5
699.1,2018,112,4
699.1,2018,119,3
699.1,2018,126,2
699.1,2018,133,4
699.1,2018,140,2
699.1,2018,147,10
699.1,2018,154,10
699.1,2018,161,9
699.1,2018,168,11
699.1,2018,175,5
699.1,2018,182,9
699.1,2018,189,10
699.1,2018,196,12
699.1,2018,203,8
699.1,2018,210,7
699.1,2018,217,8
699.1,2018,224,14
699.1,2018,231,8
699.1,2018,238,14
699.1,2018,245,16
699.1,2018,252,19
699.1,2018,259,17
699.1,2018,266,16
699.1,2018,273,18
699.1,2018,280,17
699.1,2018,287,8
699.1,2018,294,19
699.1,2018,301,13
699.1,2018,308,5
699.1,2018,315,6
699.1,2018,322,8
699.1,2018,329,4
699.1,2018,336,6
699.1,2018,343,1
699.1,2018,350,2
699.1,2018,357,1
699.1,2019,0,2
699.1,2019,7,2
699.1,2019,14,2
699.1,2019,21,3
699.1,2019,28,3
699.1,2019,35,3
699.1,2019,42,2
699.1,2019,49,3
699.1,2019,56,5
699.1,2019,63,7
699.1,2019,70,9
699.1,2019,77,13
699.1,2019,84,12
699.1,2019,91,7
699.1,2019,98,11
699.1,2019,105,11
699.1,2019,112,48
699.1,2019,119,12
699.1,2019,126,10
699.1,2019,133,12
699.1,2019,140,12
699.1,2019,147,11
699.1,2019,154,16
699.1,2019,161,15
699.1,2019,168,20
699.1,2019,175,13
699.1,2019,182,13
699.1,2019,189,5
699.1,2019,196,13
699.1,2019,203,15
699.1,2019,210,15
699.1,2019,217,18
699.1,2019,224,23
699.1,2019,231,17
699.1,2019,238,3
700.1,2017,0,1
700.1,2017,7,1
700.1,2017,14,3
700.1,2017,21,2
700.1,2017,28,2
700.1,2017,35,1
700.1,2017,42,5
700.1,2017,49,11
700.1,2017,56,6
700.1,2017,63,38
700.1,2017,70,6
700.1,2017,77,9
700.1,2017,84,9
700.1,2017,91,17
700.1,2017,98,7
700.1,2017,105,15
700.1,2017,112,13
700.1,2017,119,11
700.1,2017,126,4
700.1,2017,133,14
700.1,2017,140,13
700.1,2017,147,21
700.1,2017,154,30
700.1,2017,161,11
700.1,2017,168,18
700.1,2017,175,17
700.1,2017,182,19
700.1,2017,189,28
700.1,2017,196,20
700.1,2017,203,13
700.1,2017,210,22
700.1,2017,217,15
700.1,2017,224,9
700.1,2017,231,20
700.1,2017,238,10
700.1,2017,245,9
700.1,2017,252,10
700.1,2017,259,20
700.1,2017,266,22
700.1,2017,273,18
700.1,2017,280,161
700.1,2017,287,11
700.1,2017,294,5
700.1,2017,301,5
700.1,2017,308,5
700.1,2017,315,11
700.1,2017,329,5
700.1,2017,336,2
700.1,2017,343,1
700.1,2017,357,4
700.1,2017,364,3
700.1,2018,7,2
700.1,2018,21,11
700.1,2018,28,7
700.1,2018,35,10
700.1,2018,42,12
700.1,2018,49,23
700.1,2018,56,33
700.1,2018,63,54
700.1,2018,70,10
700.1,2018,77,14
700.1,2018,84,30
700.1,2018,91,36
700.1,2018,98,34
700.1,2018,105,19
700.1,2018,112,18
700.1,2018,119,13
700.1,2018,126,11
700.1,2018,133,19
700.1,2018,140,22
700.1,2018,147,17
700.1,2018,154,37
700.1,2018,161,38
700.1,2018,168,44
700.1,2018,175,26
700.1,2018,182,30
700.1,2018,189,39
700.1,2018,196,40
700.1,2018,203,47
700.1,2018,210,38
700.1,2018,217,37
700.1,2018,224,28
700.1,2018,231,52
700.1,2018,238,31
700.1,2018,245,48
700.1,2018,252,52
700.1,2018,259,70
700.1,2018,266,47
700.1,2018,273,143
700.1,2018,280,76
700.1,2018,287,57
700.1,2018,294,26
700.1,2018,301,53
700.1,2018,308,33
700.1,2018,315,12
700.1,2018,322,24
700.1,2018,329,19
700.1,2018,336,20
700.1,2018,343,1
700.1,2018,350,5
700.1,2018,357,9
700.1,2019,0,3
700.1,2019,7,5
700.1,2019,14,6
700.1,2019,21,6
700.1,2019,28,6
700.1,2019,35,8
700.1,2019,42,2
700.1,2019,49,5
700.1,2019,56,12
700.1,2019,63,20
700.1,2019,70,34
700.1,2019,77,45
700.1,2019,84,26
700.1,2019,91,17
700.1,2019,98,33
700.1,2019,105,10
700.1,2019,112,35
700.1,2019,119,39
700.1,2019,126,39
700.1,2019,133,27
700.1,2019,140,35
700.1,2019,147,39
700.1,2019,154,48
700.1,2019,161,46
700.1,2019,168,39
700.1,2019,175,39
700.1,2019,182,46
700.1,2019,189,47
700.1,2019,196,42
700.1,2019,203,52
700.1,2019,210,37
700.1,2019,217,30
700.1,2019,224,31
700.1,2019,231,35
700.1,2019,238,4
701.1,2017,0,6
701.1,2017,7,7
701.1,2017,14,8
701.1,2017,21,5
701.1,2017,28,8
701.1,2017,35,6
701.1,2017,42,6
701.1,2017,49,14
701.1,2017,56,5
701.1,2017,63,12
701.1,2017,70,3
701.1,2017,77,10
701.1,2017,84,17
701.1,2017,91,20
701.1,2017,98,37
701.1,2017,105,37
701.1,2017,112,30
701.1,2017,119,30
701.1,2017,126,36
701.1,2017,133,43
701.1,2017,140,45
701.1,2017,147,41
701.1,2017,154,28
701.1,2017,161,38
701.1,2017,168,37
701.1,2017,175,32
701.1,2017,182,41
701.1,2017,189,48
701.1,2017,196,45
701.1,2017,203,51
701.1,2017,210,47
701.1,2017,217,49
701.1,2017,224,65
701.1,2017,231,79
701.1,2017,238,47
701.1,2017,245,47
701.1,2017,252,37
701.1,2017,259,45
701.1,2017,266,38
701.1,2017,273,30
701.1,2017,280,60
701.1,2017,287,24
701.1,2017,294,26
701.1,2017,301,35
701.1,2017,308,38
701.1,2017,315,31
701.1,2017,322,28
701.1,2017,329,19
701.1,2017,336,8
701.1,2017,343,5
701.1,2017,350,9
701.1,2017,357,2
701.1,2017,364,2
701.1,2018,0,4
701.1,2018,7,8
701.1,2018,14,6
701.1,2018,21,11
701.1,2018,28,7
701.1,2018,35,9
701.1,2018,42,23
701.1,2018,49,48
701.1,2018,56,41
701.1,2018,63,38
701.1,2018,70,57
701.1,2018,77,60
701.1,2018,84,102
701.1,2018,91,122
701.1,2018,98,134
701.1,2018,105,66
701.1,2018,112,62
701.1,2018,119,82
701.1,2018,126,85
701.1,2018,133,90
701.1,2018,140,79
701.1,2018,147,82
701.1,2018,154,97
701.1,2018,161,81
701.1,2018,168,90
701.1,2018,175,85
701.1,2018,182,103
701.1,2018,189,110
701.1,2018,196,117
701.1,2018,203,127
701.1,2018,210,91
701.1,2018,217,115
701.1,2018,224,124
701.1,2018,231,189
701.1,2018,238,164
701.1,2018,245,168
701.1,2018,252,177
701.1,2018,259,202
701.1,2018,266,167
701.1,2018,273,186
701.1,2018,280,150
701.1,2018,287,131
701.1,2018,294,79
701.1,2018,301,105
701.1,2018,308,38
701.1,2018,315,26
701.1,2018,322,38
701.1,2018,329,28
701.1,2018,336,31
701.1,2018,343,6
701.1,2018,350,15
701.1,2018,357,14
701.1,2018,364,6
701.1,2019,0,20
701.1,2019,7,35
701.1,2019,14,22
701.1,2019,21,28
701.1,2019,28,47
701.1,2019,35,46
701.1,2019,42,29
701.1,2019,49,20
701.1,2019,56,73
701.1,2019,63,57
701.1,2019,70,93
701.1,2019,77,107
701.1,2019,84,160
701.1,2019,91,86
701.1,2019,98,153
701.1,2019,105,118
701.1,2019,112,184
701.1,2019,119,173
701.1,2019,126,148
701.1,2019,133,157
701.1,2019,140,174
701.1,2019,147,189
701.1,2019,154,152
701.1,2019,161,227
701.1,2019,168,179
701.1,2019,175,217
701.1,2019,182,202
701.1,2019,189,192
701.1,2019,196,173
701.1,2019,203,192
701.1,2019,210,165
701.1,2019,217,152
701.1,2019,224,143
701.1,2019,231,157
701.1,2019,238,21
702.1,2017,0,2
702.1,2017,7,5
702.1,2017,14,6
702.1,2017,21,5
702.1,2017,28,1
702.1,2017,35,5
702.1,2017,42,4
702.1,2017,49,8
702.1,2017,56,11
702.1,2017,63,7
702.1,2017,70,3
702.1,2017,77,15
702.1,2017,84,18
702.1,2017,91,21
702.1,2017,98,29
702.1,2017,105,24
702.1,2017,112,20
702.1,2017,119,25
702.1,2017,126,30
702.1,2017,133,40
702.1,2017,140,39
702.1,2017,147,42
702.1,2017,154,53
702.1,2017,161,53
702.1,2017,168,50
702.1,2017,175,51
702.1,2017,182,55
702.1,2017,189,58
702.1,2017,196,54
702.1,2017,203,68
702.1,2017,210,85
702.1,2017,217,58
702.1,2017,224,55
702.1,2017,231,111
702.1,2017,238,62
702.1,2017,245,58
702.1,2017,252,62
702.1,2017,259,67
702.1,2017,266,57
702.1,2017,273,42
702.1,2017,280,55
702.1,2017,287,43
702.1,2017,294,36
702.1,2017,301,40
702.1,2017,308,22
702.1,2017,315,14
702.1,2017,322,19
702.1,2017,329,16
702.1,2017,336,14
702.1,2017,343,6
702.1,2017,350,10
702.1,2017,357,4
702.1,2017,364,2
702.1,2018,0,1
702.1,2018,7,5
702.1,2018,14,3
702.1,2018,21,5
702.1,2018,28,5
702.1,2018,35,4
702.1,2018,42,13
702.1,2018,49,27
702.1,2018,56,10
702.1,2018,63,4
702.1,2018,70,11
702.1,2018,77,21
702.1,2018,84,40
702.1,2018,91,36
702.1,2018,98,49
702.1,2018,105,65
702.1,2018,112,122
702.1,2018,119,121
702.1,2018,126,77
702.1,2018,133,77
702.1,2018,140,93
702.1,2018,147,113
702.1,2018,154,139
702.1,2018,161,147
702.1,2018,168,162
702.1,2018,175,136
702.1,2018,182,160
702.1,2018,189,172
702.1,2018,196,181
702.1,2018,203,149
702.1,2018,210,139
702.1,2018,217,164
702.1,2018,224,142
702.1,2018,231,177
702.1,2018,238,187
702.1,2018,245,187
702.1,2018,252,175
702.1,2018,259,190
702.1,2018,266,147
702.1,2018,273,143
702.1,2018,280,119
702.1,2018,287,90
702.1,2018,294,74
702.1,2018,301,118
702.1,2018,308,81
702.1,2018,315,39
702.1,2018,322,64
702.1,2018,329,44
702.1,2018,336,28
702.1,2018,343,9
702.1,2018,350,18
702.1,2018,357,27
702.1,2018,364,3
702.1,2019,0,14
702.1,2019,7,16
702.1,2019,14,9
702.1,2019,21,10
702.1,2019,28,11
702.1,2019,35,15
702.1,2019,42,16
702.1,2019,49,7
702.1,2019,56,26
702.1,2019,63,10
702.1,2019,70,46
702.1,2019,77,44
702.1,2019,84,73
702.1,2019,91,73
702.1,2019,98,104
702.1,2019,105,111
702.1,2019,112,320
702.1,2019,119,220
702.1,2019,126,177
702.1,2019,133,165
702.1,2019,140,197
702.1,2019,147,208
702.1,2019,154,221
702.1,2019,161,264
702.1,2019,168,233
702.1,2019,175,276
702.1,2019,182,260
702.1,2019,189,276
702.1,2019,196,292
702.1,2019,203,319
702.1,2019,210,277
702.1,2019,217,287
702.1,2019,224,219
702.1,2019,231,276
702.1,2019,238,64
703.1,2017,7,4
703.1,2017,14,2
703.1,2017,21,2
703.1,2017,28,4
703.1,2017,35,4
703.1,2017,42,4
703.1,2017,49,9
703.1,2017,56,10
703.1,2017,63,12
703.1,2017,70,4
703.1,2017,77,13
703.1,2017,84,23
703.1,2017,91,20
703.1,2017,98,77
703.1,2017,105,157
703.1,2017,112,50
703.1,2017,119,48
703.1,2017,126,32
703.1,2017,133,53
703.1,2017,140,41
703.1,2017,147,73
703.1,2017,154,48
703.1,2017,161,55
703.1,2017,168,67
703.1,2017,175,73
703.1,2017,182,61
703.1,2017,189,94
703.1,2017,196,94
703.1,2017,203,84
703.1,2017,210,64
703.1,2017,217,65
703.1,2017,224,79
703.1,2017,231,67
703.1,2017,238,100
703.1,2017,245,68
703.1,2017,252,89
703.1,2017,259,170
703.1,2017,266,72
703.1,2017,273,68
703.1,2017,280,64
703.1,2017,287,64
703.1,2017,294,64
703.1,2017,301,46
703.1,2017,308,32
703.1,2017,315,20
703.1,2017,322,28
703.1,2017,329,29
703.1,2017,336,16
703.1,2017,343,12
703.1,2017,350,8
703.1,2017,357,8
703.1,2017,364,1
703.1,2018,0,2
703.1,2018,7,4
703.1,2018,14,1
703.1,2018,21,6
703.1,2018,28,4
703.1,2018,35,11
703.1,2018,42,33
703.1,2018,49,28
703.1,2018,56,19
703.1,2018,63,13
703.1,2018,70,15
703.1,2018,77,14
703.1,2018,84,21
703.1,2018,91,55
703.1,2018,98,67
703.1,2018,105,103
703.1,2018,112,179
703.1,2018,119,130
703.1,2018,126,121
703.1,2018,133,149
703.1,2018,140,200
703.1,2018,147,190
703.1,2018,154,172
703.1,2018,161,148
703.1,2018,168,144
703.1,2018,175,162
703.1,2018,182,163
703.1,2018,189,196
703.1,2018,196,173
703.1,2018,203,146
703.1,2018,210,161
703.1,2018,217,126
703.1,2018,224,158
703.1,2018,231,197
703.1,2018,238,178
703.1,2018,245,240
703.1,2018,252,134
703.1,2018,259,222
703.1,2018,266,163
703.1,2018,273,186
703.1,2018,280,123
703.1,2018,287,135
703.1,2018,294,76
703.1,2018,301,116
703.1,2018,308,118
703.1,2018,315,33
703.1,2018,322,53
703.1,2018,329,40
703.1,2018,336,32
703.1,2018,343,5
703.1,2018,350,24
703.1,2018,357,14
703.1,2018,364,3
703.1,2019,0,16
703.1,2019,7,13
703.1,2019,14,19
703.1,2019,21,22
703.1,2019,28,18
703.1,2019,35,39
703.1,2019,42,14
703.1,2019,49,15
703.1,2019,56,21
703.1,2019,63,14
703.1,2019,70,76
703.1,2019,77,42
703.1,2019,84,121
703.1,2019,91,104
703.1,2019,98,207
703.1,2019,105,211
703.1,2019,112,340
703.1,2019,119,233
703.1,2019,126,208
703.1,2019,133,189
703.1,2019,140,233
703.1,2019,147,252
703.1,2019,154,258
703.1,2019,161,290
703.1,2019,168,309
703.1,2019,175,260
703.1,2019,182,301
703.1,2019,189,348
703.1,2019,196,296
703.1,2019,203,259
703.1,2019,210,249
703.1,2019,217,260
703.1,2019,224,251
703.1,2019,231,221
703.1,2019,238,46
716.1,2017,21,1
716.1,2017,49,1
717.1,2017,182,1
717.1,2018,126,2
719.1,2017,0,2
719.1,2017,7,7
719.1,2017,14,2
719.1,2017,28,1
719.1,2017,49,1
719.1,2017,56,2
719.1,2017,91,1
719.1,2017,98,2
719.1,2017,105,1
719.1,2017,119,1
719.1,2017,126,3
719.1,2017,133,2
719.1,2017,140,4
719.1,2017,147,2
719.1,2017,154,3
719.1,2017,168,2
719.1,2017,175,2
719.1,2017,182,1
719.1,2017,189,3
719.1,2017,196,6
719.1,2017,203,4
719.1,2017,210,6
719.1,2017,217,8
719.1,2017,224,7
719.1,2017,231,4
719.1,2017,238,4
719.1,2017,245,15
719.1,2017,252,8
719.1,2017,259,4
719.1,2017,266,6
719.1,2017,273,5
719.1,2017,280,4
719.1,2017,287,3
719.1,2017,294,6
719.1,2017,301,3
719.1,2017,308,8
719.1,2017,315,7
719.1,2017,322,3
719.1,2017,329,9
719.1,2017,336,4
719.1,2017,343,4
719.1,2017,350,1
719.1,2017,357,4
719.1,2017,364,1
719.1,2018,0,1
719.1,2018,14,3
719.1,2018,21,2
719.1,2018,28,1
719.1,2018,35,2
719.1,2018,42,2
719.1,2018,49,1
719.1,2018,56,4
719.1,2018,70,3
719.1,2018,77,1
719.1,2018,84,1
719.1,2018,91,2
719.1,2018,98,1
719.1,2018,105,1
719.1,2018,112,2
719.1,2018,126,3
719.1,2018,133,4
719.1,2018,140,2
719.1,2018,154,1
719.1,2018,161,2
719.1,2018,168,3
719.1,2018,182,3
719.1,2018,189,4
719.1,2018,196,3
719.1,2018,203,1
719.1,2018,210,2
719.1,2018,217,4
719.1,2018,224,3
719.1,2018,231,4
719.1,2018,238,6
719.1,2018,245,2
719.1,2018,252,5
719.1,2018,259,3
719.1,2018,266,4
719.1,2018,273,7
719.1,2018,280,9
719.1,2018,287,10
719.1,2018,294,4
719.1,2018,301,6
719.1,2018,308,3
719.1,2018,315,10
719.1,2018,322,4
719.1,2018,329,6
719.1,2018,336,3
719.1,2018,343,2
719.1,2018,350,3
719.1,2018,357,3
719.1,2018,364,1
719.1,2019,0,2
719.1,2019,7,5
719.1,2019,21,3
719.1,2019,35,2
719.1,2019,42,1
719.1,2019,49,2
719.1,2019,56,2
719.1,2019,70,2
719.1,2019,77,1
719.1,2019,84,5
719.1,2019,91,5
719.1,2019,98,4
719.1,2019,112,25
719.1,2019,119,17
719.1,2019,126,1
719.1,2019,133,2
719.1,2019,154,3
719.1,2019,168,2
719.1,2019,175,3
719.1,2019,182,1
719.1,2019,189,2
719.1,2019,196,1
719.1,2019,203,1
719.1,2019,210,2
719.1,2019,217,3
719.1,2019,224,2
719.1,2019,231,6
719.1,2019,238,1
720.1,2017,35,1
720.1,2017,42,1
720.1,2017,91,1
720.1,2017,175,1
720.1,2017,182,3
720.1,2017,210,1
720.1,2017,259,1
720.1,2017,266,2
720.1,2017,280,1
720.1,2017,287,1
720.1,2017,301,2
720.1,2017,308,2
720.1,2017,315,1
720.1,2017,329,2
720.1,2017,350,1
720.1,2018,161,1
720.1,2018,182,1
720.1,2018,189,1
720.1,2018,196,1
720.1,2018,210,3
720.1,2018,238,3
720.1,2018,245,3
720.1,2018,259,1
720.1,2018,266,2
720.1,2018,273,3
720.1,2018,280,2
720.1,2018,287,3
720.1,2018,294,3
720.1,2018,301,2
720.1,2018,315,2
720.1,2018,343,1
720.1,2018,350,1
720.1,2019,21,1
720.1,2019,63,1
720.1,2019,77,1
720.1,2019,112,17
720.1,2019,147,1
720.1,2019,161,4
720.1,2019,168,4
720.1,2019,175,2
720.1,2019,182,6
720.1,2019,189,2
720.1,2019,196,2
720.1,2019,203,4
720.1,2019,210,2
720.1,2019,217,2
720.1,2019,231,1
721.1,2017,70,1
721.1,2017,133,1
721.1,2017,154,1
721.1,2017,182,1
721.1,2017,224,1
721.1,2017,231,1
721.1,2017,238,1
721.1,2017,266,1
721.1,2017,273,2
721.1,2017,280,3
721.1,2017,287,1
721.1,2017,301,3
721.1,2017,308,1
721.1,2017,315,2
721.1,2017,350,1
721.1,2017,357,1
721.1,2018,21,1
721.1,2018,56,1
721.1,2018,77,1
721.1,2018,84,1
721.1,2018,98,1
721.1,2018,112,1
721.1,2018,126,1
721.1,2018,133,1
721.1,2018,140,1
721.1,2018,161,1
721.1,2018,168,1
721.1,2018,182,1
721.1,2018,196,1
721.1,2018,203,1
721.1,2018,210,1
721.1,2018,217,1
721.1,2018,245,1
721.1,2018,252,1
721.1,2018,259,1
721.1,2018,273,1
721.1,2018,280,6
721.1,2018,294,1
721.1,2018,301,3
721.1,2018,308,1
721.1,2018,315,2
721.1,2018,322,4
721.1,2018,329,2
721.1,2018,336,4
721.1,2018,350,2
721.1,2018,364,1
721.1,2019,7,1
721.1,2019,84,3
721.1,2019,91,1
721.1,2019,98,1
721.1,2019,112,3
721.1,2019,119,2
721.1,2019,126,1
721.1,2019,133,2
721.1,2019,147,1
721.1,2019,168,1
721.1,2019,210,1
721.1,2019,217,1
721.1,2019,224,1
722.1,2017,28,2
722.1,2017,42,1
722.1,2017,49,4
722.1,2017,56,5
722.1,2017,63,3
722.1,2017,70,3
722.1,2017,77,5
722.1,2017,84,7
722.1,2017,91,5
722.1,2017,98,5
722.1,2017,105,2
722.1,2017,112,10
722.1,2017,119,3
722.1,2017,126,5
722.1,2017,133,3
722.1,2017,140,6
722.1,2017,147,6
722.1,2017,154,2
722.1,2017,161,4
722.1,2017,168,6
722.1,2017,175,2
722.1,2017,182,3
722.1,2017,189,4
722.1,2017,196,7
722.1,2017,203,4
722.1,2017,210,5
722.1,2017,217,5
722.1,2017,224,4
722.1,2017,231,5
722.1,2017,238,4
722.1,2017,245,4
722.1,2017,252,4
722.1,2017,259,4
722.1,2017,266,9
722.1,2017,273,6
722.1,2017,280,4
722.1,2017,287,5
722.1,2017,294,2
722.1,2017,301,14
722.1,2017,308,3
722.1,2017,315,9
722.1,2017,322,4
722.1,2017,329,3
722.1,2017,336,2
722.1,2017,343,3
722.1,2017,350,2
722.1,2017,357,2
722.1,2018,7,2
722.1,2018,14,2
722.1,2018,21,1
722.1,2018,35,2
722.1,2018,49,1
722.1,2018,56,6
722.1,2018,63,2
722.1,2018,70,4
722.1,2018,84,2
722.1,2018,91,3
722.1,2018,98,10
722.1,2018,105,7
722.1,2018,112,16
722.1,2018,119,26
722.1,2018,126,9
722.1,2018,133,8
722.1,2018,140,9
722.1,2018,147,14
722.1,2018,154,8
722.1,2018,161,10
722.1,2018,168,10
722.1,2018,175,10
722.1,2018,182,9
722.1,2018,189,15
722.1,2018,196,8
722.1,2018,203,18
722.1,2018,210,16
722.1,2018,217,7
722.1,2018,224,17
722.1,2018,231,14
722.1,2018,238,15
722.1,2018,245,10
722.1,2018,252,13
722.1,2018,259,18
722.1,2018,266,13
722.1,2018,273,19
722.1,2018,280,15
722.1,2018,287,10
722.1,2018,294,10
722.1,2018,301,17
722.1,2018,308,25
722.1,2018,315,8
722.1,2018,322,11
722.1,2018,329,10
722.1,2018,336,3
722.1,2018,343,3
722.1,2018,350,1
722.1,2018,357,3
722.1,2019,0,2
722.1,2019,7,4
722.1,2019,14,5
722.1,2019,21,3
722.1,2019,28,4
722.1,2019,35,2
722.1,2019,42,11
722.1,2019,49,2
722.1,2019,56,6
722.1,2019,63,7
722.1,2019,70,5
722.1,2019,77,6
722.1,2019,84,7
722.1,2019,91,5
722.1,2019,98,14
722.1,2019,105,24
722.1,2019,112,68
722.1,2019,119,29
722.1,2019,126,17
722.1,2019,133,14
722.1,2019,140,20
722.1,2019,147,27
722.1,2019,154,17
722.1,2019,161,21
722.1,2019,168,21
722.1,2019,175,12
722.1,2019,182,20
722.1,2019,189,25
722.1,2019,196,24
722.1,2019,203,32
722.1,2019,210,20
722.1,2019,217,14
722.1,2019,224,19
722.1,2019,231,11
722.1,2019,238,3
723.1,2017,0,1
723.1,2017,7,2
723.1,2017,14,1
723.1,2017,21,1
723.1,2017,35,3
723.1,2017,56,1
723.1,2017,70,2
723.1,2017,77,2
723.1,2017,84,4
723.1,2017,91,1
723.1,2017,98,2
723.1,2017,105,5
723.1,2017,112,5
723.1,2017,119,2
723.1,2017,126,3
723.1,2017,133,1
723.1,2017,140,3
723.1,2017,147,1
723.1,2017,154,9
723.1,2017,161,3
723.1,2017,168,5
723.1,2017,175,1
723.1,2017,182,3
723.1,2017,189,3
723.1,2017,196,2
723.1,2017,203,3
723.1,2017,210,1
723.1,2017,217,1
723.1,2017,231,1
723.1,2017,238,2
723.1,2017,245,3
723.1,2017,266,1
723.1,2017,273,2
723.1,2017,280,8
723.1,2017,287,6
723.1,2017,294,32
723.1,2017,301,8
723.1,2017,308,7
723.1,2017,315,11
723.1,2017,322,6
723.1,2017,329,14
723.1,2017,336,5
723.1,2017,343,12
723.1,2017,350,3
723.1,2018,0,1
723.1,2018,7,4
723.1,2018,28,2
723.1,2018,35,1
723.1,2018,42,2
723.1,2018,49,4
723.1,2018,56,5
723.1,2018,63,15
723.1,2018,70,13
723.1,2018,77,11
723.1,2018,84,10
723.1,2018,91,9
723.1,2018,98,7
723.1,2018,105,12
723.1,2018,112,19
723.1,2018,119,23
723.1,2018,126,10
723.1,2018,133,4
723.1,2018,140,5
723.1,2018,147,9
723.1,2018,154,6
723.1,2018,161,8
723.1,2018,168,12
723.1,2018,175,5
723.1,2018,182,7
723.1,2018,189,8
723.1,2018,196,6
723.1,2018,203,8
723.1,2018,210,8
723.1,2018,217,6
723.1,2018,224,14
723.1,2018,231,11
723.1,2018,238,5
723.1,2018,245,10
723.1,2018,252,3
723.1,2018,259,9
723.1,2018,266,14
723.1,2018,273,18
723.1,2018,280,11
723.1,2018,287,10
723.1,2018,294,9
723.1,2018,301,20
723.1,2018,308,39
723.1,2018,315,19
723.1,2018,322,24
723.1,2018,329,32
723.1,2018,336,10
723.1,2018,343,5
723.1,2018,350,9
723.1,2018,357,7
723.1,2018,364,1
723.1,2019,0,27
723.1,2019,7,46
723.1,2019,14,23
723.1,2019,21,29
723.1,2019,28,27
723.1,2019,35,47
723.1,2019,42,58
723.1,2019,49,41
723.1,2019,56,64
723.1,2019,63,91
723.1,2019,70,71
723.1,2019,77,87
723.1,2019,84,113
723.1,2019,91,130
723.1,2019,98,108
723.1,2019,105,155
723.1,2019,112,260
723.1,2019,119,143
723.1,2019,126,48
723.1,2019,133,43
723.1,2019,140,44
723.1,2019,147,42
723.1,2019,154,70
723.1,2019,161,59
723.1,2019,168,62
723.1,2019,175,64
723.1,2019,182,46
723.1,2019,189,60
723.1,2019,196,56
723.1,2019,203,71
723.1,2019,210,53
723.1,2019,217,42
723.1,2019,224,35
723.1,2019,231,32
723.1,2019,238,7
724.1,2017,0,3
724.1,2017,7,8
724.1,2017,14,7
724.1,2017,21,2
724.1,2017,28,2
724.1,2017,35,3
724.1,2017,42,5
724.1,2017,49,2
724.1,2017,56,2
724.1,2017,63,7
724.1,2017,70,6
724.1,2017,77,9
724.1,2017,84,11
724.1,2017,91,14
724.1,2017,98,26
724.1,2017,105,53
724.1,2017,112,25
724.1,2017,119,10
724.1,2017,126,21
724.1,2017,133,12
724.1,2017,140,16
724.1,2017,147,13
724.1,2017,154,15
724.1,2017,161,15
724.1,2017,168,18
724.1,2017,175,17
724.1,2017,182,10
724.1,2017,189,17
724.1,2017,196,28
724.1,2017,203,17
724.1,2017,210,17
724.1,2017,217,24
724.1,2017,224,20
724.1,2017,231,17
724.1,2017,238,10
724.1,2017,245,14
724.1,2017,252,10
724.1,2017,259,8
724.1,2017,266,17
724.1,2017,273,5
724.1,2017,280,10
724.1,2017,287,10
724.1,2017,294,6
724.1,2017,301,12
724.1,2017,308,10
724.1,2017,315,10
724.1,2017,322,9
724.1,2017,329,6
724.1,2017,336,7
724.1,2017,343,6
724.1,2017,350,6
724.1,2017,357,1
724.1,2017,364,2
724.1,2018,0,1
724.1,2018,7,2
724.1,2018,14,3
724.1,2018,21,3
724.1,2018,28,6
724.1,2018,35,2
724.1,2018,42,3
724.1,2018,49,11
724.1,2018,56,6
724.1,2018,63,7
724.1,2018,70,16
724.1,2018,77,15
724.1,2018,84,22
724.1,2018,91,24
724.1,2018,98,25
724.1,2018,105,19
724.1,2018,112,61
724.1,2018,119,60
724.1,2018,126,23
724.1,2018,133,23
724.1,2018,140,29
724.1,2018,147,41
724.1,2018,154,29
724.1,2018,161,26
724.1,2018,168,24
724.1,2018,175,24
724.1,2018,182,34
724.1,2018,189,27
724.1,2018,196,23
724.1,2018,203,26
724.1,2018,210,22
724.1,2018,217,21
724.1,2018,224,27
724.1,2018,231,21
724.1,2018,238,18
724.1,2018,245,23
724.1,2018,252,12
