"year","lat_bin","lon_bin","life_stage","scientific_name","n"
2018,41,-73,"adult","Cycnia tenera",18
2018,41,-73,"adult","Epimecis hortaria",19
2018,41,-73,"adult","Euchaetes egle",30
2018,41,-73,"adult","Eudryas unio",15
2018,41,-73,"adult","Eusarca confusaria",12
2018,41,-73,"adult","Galgula partita",16
2018,41,-73,"adult","Glenoides texanaria",12
2018,41,-73,"adult","Haematopis grataria",13
2018,41,-73,"adult","Halysidota",17
2018,41,-73,"adult","Halysidota harrisii",31
2018,41,-73,"adult","Halysidota tessellaris",43
2018,41,-73,"adult","Haploa clymene",14
2018,41,-73,"adult","Helicoverpa zea",16
2018,41,-73,"adult","Hypagyrtis unipunctata",10
2018,41,-73,"adult","Hypena scabra",30
2018,41,-73,"adult","Hypercompe scribonia",31
2018,41,-73,"adult","Hyphantria cunea",203
2018,41,-73,"adult","Hypoprepia fucosa",16
2018,41,-73,"adult","Idia aemula",16
2018,41,-73,"adult","Idia americalis",20
2018,41,-73,"adult","Lacinipolia explicata",10
2018,41,-73,"adult","Lacinipolia renigera",14
2018,41,-73,"adult","Lophocampa caryae",101
2018,41,-73,"adult","Lymantria dispar",74
2018,41,-73,"adult","Macaria pustularia",14
2018,41,-73,"adult","Marimatha nigrofimbria",16
2018,41,-73,"adult","Mythimna unipuncta",48
2018,41,-73,"adult","Nadata gibbosa",28
2018,41,-73,"adult","Noctua pronuba",22
2018,41,-73,"adult","Ochropleura implecta",10
2018,41,-73,"adult","Orgyia leucostigma",29
2018,41,-73,"adult","Palthis angulalis",23
2018,41,-73,"adult","Patalene olyzonaria",16
2018,41,-73,"adult","Phosphila turbulenta",19
2018,41,-73,"adult","Pleuroprucha insulsaria",13
2018,41,-73,"adult","Prochoerodes lineola",29
2018,41,-73,"adult","Pseudeustrotia carneola",11
2018,41,-73,"adult","Pyrrharctia isabella",104
2018,41,-73,"adult","Schinia arcigera",17
2018,41,-73,"adult","Scopula limboundata",13
2018,41,-73,"adult","Spilosoma virginica",31
2018,41,-73,"adult","Spodoptera ornithogalli",35
2018,41,-73,"caterpillar","Acronicta americana",32
2018,41,-73,"caterpillar","Epimecis hortaria",12
2018,41,-73,"caterpillar","Euchaetes egle",26
2018,41,-73,"caterpillar","Halysidota tessellaris",17
2018,41,-73,"caterpillar","Hyphantria cunea",23
2018,41,-73,"caterpillar","Lophocampa caryae",28
2018,41,-73,"caterpillar","Orgyia leucostigma",31
2018,41,-73,"caterpillar","Pyrrharctia isabella",39
2018,41,-71,"adult","Eudryas unio",12
2018,41,-71,"adult","Hypercompe scribonia",13
2018,41,-71,"adult","Lacinipolia renigera",11
2018,41,-71,"adult","Lophocampa caryae",11
2018,41,-71,"adult","Lymantria dispar",20
2018,41,-71,"adult","Orgyia leucostigma",10
2018,41,-71,"adult","Prochoerodes lineola",10
2018,41,-71,"adult","Pyrrharctia isabella",26
2018,41,-71,"adult","Scopula limboundata",12
2018,41,-71,"adult","Tetracis cachexiata",10
2018,41,-71,"adult","Tetracis crocallata",10
2018,43,-91,"adult","Pyrrharctia isabella",12
2018,43,-89,"adult","Acronicta americana",10
2018,43,-89,"adult","Acronicta insularis",11
2018,43,-89,"adult","Cisseps fulvicollis",13
2018,43,-89,"adult","Ctenucha virginica",34
2018,43,-89,"adult","Euchaetes egle",28
2018,43,-89,"adult","Galgula partita",12
2018,43,-89,"adult","Haematopis grataria",23
2018,43,-89,"adult","Halysidota tessellaris",14
2018,43,-89,"adult","Lymantria dispar",17
2018,43,-89,"adult","Orgyia leucostigma",12
2018,43,-89,"adult","Pyrrharctia isabella",26
2018,43,-89,"caterpillar","Euchaetes egle",14
2018,43,-89,"caterpillar","Pyrrharctia isabella",20
2018,43,-87,"adult","Lymantria dispar",10
2018,43,-87,"adult","Pyrrharctia isabella",15
2018,43,-87,"caterpillar","Orgyia leucostigma",10
2018,43,-85,"adult","Campaea perlata",10
2018,43,-85,"adult","Cisseps fulvicollis",12
2018,43,-85,"adult","Haematopis grataria",13
2018,43,-85,"adult","Idia aemula",11
2018,43,-85,"adult","Lymantria dispar",30
2018,43,-85,"adult","Prochoerodes lineola",17
2018,43,-85,"adult","Pyrrharctia isabella",10
2018,43,-85,"caterpillar","Acronicta americana",12
2018,43,-85,"caterpillar","Euchaetes egle",23
2018,43,-85,"caterpillar","Hyphantria cunea",19
2018,43,-85,"caterpillar","Lophocampa caryae",32
2018,43,-85,"caterpillar","Lymantria dispar",21
2018,43,-85,"caterpillar","Pyrrharctia isabella",24
2018,43,-83,"adult","Catocala amatrix",29
2018,43,-83,"adult","Catocala cara",12
2018,43,-83,"adult","Catocala vidua",15
2018,43,-83,"adult","Haematopis grataria",19
2018,43,-83,"adult","Hypena scabra",10
2018,43,-83,"adult","Lymantria dispar",15
2018,43,-83,"adult","Macaria pustularia",11
2018,43,-83,"adult","Mythimna unipuncta",11
2018,43,-83,"adult","Prochoerodes lineola",12
2018,43,-83,"adult","Pyrrharctia isabella",19
2018,43,-83,"adult","Scoliopteryx libatrix",65
2018,43,-83,"caterpillar","Acronicta americana",30
2018,43,-83,"caterpillar","Euchaetes egle",34
2018,43,-83,"caterpillar","Hyphantria cunea",11
2018,43,-83,"caterpillar","Lophocampa caryae",40
2018,43,-83,"caterpillar","Lymantria dispar",13
2018,43,-83,"caterpillar","Orgyia leucostigma",10
2018,43,-83,"caterpillar","Pyrrharctia isabella",57
2018,43,-83,"caterpillar","Spilosoma virginica",15
2018,43,-81,"adult","Acronicta americana",14
2018,43,-81,"adult","Acronicta insularis",10
2018,43,-81,"adult","Agrotis ipsilon",31
2018,43,-81,"adult","Alsophila pometaria",10
2018,43,-81,"adult","Alypia octomaculata",16
2018,43,-81,"adult","Anagrapha falcifera",15
2018,43,-81,"adult","Anavitrinella pampinaria",25
2018,43,-81,"adult","Apamea amputatrix",17
2018,43,-81,"adult","Apantesis phalerata",12
2018,43,-81,"adult","Apantesis virgo",10
2018,43,-81,"adult","Autographa precationis",23
2018,43,-81,"adult","Biston betularia",19
2018,43,-81,"adult","Caenurgina erechtea",12
2018,43,-81,"adult","Campaea perlata",26
2018,43,-81,"adult","Catocala amatrix",14
2018,43,-81,"adult","Cerma cerintha",11
2018,43,-81,"adult","Chlorochlamys chloroleucaria",10
2018,43,-81,"adult","Cisseps fulvicollis",37
2018,43,-81,"adult","Clemensia albata",10
2018,43,-81,"adult","Clostera albosigma",19
2018,43,-81,"adult","Clostera apicalis",11
2018,43,-81,"adult","Coryphista meadii",13
2018,43,-81,"adult","Costaconvexa centrostrigaria",11
2018,43,-81,"adult","Ctenucha virginica",55
2018,43,-81,"adult","Dargida diffusa",13
2018,43,-81,"adult","Digrammia continuata",25
2018,43,-81,"adult","Digrammia gnophosaria",10
2018,43,-81,"adult","Dyspteris abortivaria",17
2018,43,-81,"adult","Ectropis crepuscularia",18
2018,43,-81,"adult","Epirrhoe alternata",22
2018,43,-81,"adult","Estigmene acrea",18
2018,43,-81,"adult","Euchaetes egle",10
2018,43,-81,"adult","Eudryas grata",24
2018,43,-81,"adult","Eudryas unio",11
2018,43,-81,"adult","Eupithecia miserulata",15
2018,43,-81,"adult","Eusarca confusaria",25
2018,43,-81,"adult","Feltia herilis",14
2018,43,-81,"adult","Feltia jaculifera",17
2018,43,-81,"adult","Gluphisia septentrionis",30
2018,43,-81,"adult","Haematopis grataria",26
2018,43,-81,"adult","Halysidota tessellaris",54
2018,43,-81,"adult","Haploa confusa",23
2018,43,-81,"adult","Haploa reversa",10
2018,43,-81,"adult","Helicoverpa zea",10
2018,43,-81,"adult","Heterophleps triguttaria",10
2018,43,-81,"adult","Hydrelia albifera",16
2018,43,-81,"adult","Hypena baltimoralis",14
2018,43,-81,"adult","Hypena bijugalis",18
2018,43,-81,"adult","Hypena scabra",50
2018,43,-81,"adult","Hypercompe scribonia",12
2018,43,-81,"adult","Hyphantria cunea",23
2018,43,-81,"adult","Hypoprepia fucosa",44
2018,43,-81,"adult","Idaea dimidiata",28
2018,43,-81,"adult","Idia aemula",47
2018,43,-81,"adult","Idia americalis",25
2018,43,-81,"adult","Idia lubricalis",16
2018,43,-81,"adult","Lacinipolia olivacea",10
2018,43,-81,"adult","Lacinipolia renigera",77
2018,43,-81,"adult","Lascoria ambigualis",22
2018,43,-81,"adult","Lateroligia ophiogramma",21
2018,43,-81,"adult","Leuconycta diphteroides",32
2018,43,-81,"adult","Lophocampa caryae",57
2018,43,-81,"adult","Lymantria dispar",61
2018,43,-81,"adult","Macaria pustularia",40
2018,43,-81,"adult","Maliattha synochitis",26
2018,43,-81,"adult","Mesoleuca ruficillata",12
2018,43,-81,"adult","Mythimna unipuncta",57
2018,43,-81,"adult","Nadata gibbosa",11
2018,43,-81,"adult","Nematocampa resistaria",27
2018,43,-81,"adult","Nemoria bistriaria",15
2018,43,-81,"adult","Nephelodes minians",22
2018,43,-81,"adult","Nepytia canosaria",17
2018,43,-81,"adult","Noctua pronuba",51
2018,43,-81,"adult","Ochropleura implecta",24
2018,43,-81,"adult","Orthonama obstipata",12
2018,43,-81,"adult","Palthis angulalis",23
2018,43,-81,"adult","Panthea furcilla",16
2018,43,-81,"adult","Papaipema arctivorens",10
2018,43,-81,"adult","Pasiphila rectangulata",12
2018,43,-81,"adult","Pheosia rimosa",10
2018,43,-81,"adult","Phragmatobia fuliginosa",20
2018,43,-81,"adult","Pleuroprucha insulsaria",29
2018,43,-81,"adult","Prochoerodes lineola",34
2018,43,-81,"adult","Protodeltote albidula",25
2018,43,-81,"adult","Protodeltote muscosula",12
2018,43,-81,"adult","Pseudeustrotia carneola",29
2018,43,-81,"adult","Pyrrharctia isabella",65
2018,43,-81,"adult","Raphia frater",18
2018,43,-81,"adult","Rivula propinqualis",40
2018,43,-81,"adult","Schinia arcigera",21
2018,43,-81,"adult","Scopula limboundata",28
2018,43,-81,"adult","Spilosoma virginica",36
2018,43,-81,"adult","Striacosta albicosta",23
2018,43,-81,"adult","Synchlora aerata",24
2018,43,-81,"adult","Trichodezia albovittata",28
2018,43,-81,"adult","Tricholita signata",11
2018,43,-81,"adult","Xanthorhoe ferrugata",27
2018,43,-81,"adult","Zale lunata",16
2018,43,-81,"caterpillar","Acronicta americana",26
2018,43,-81,"caterpillar","Acronicta oblinita",20
2018,43,-81,"caterpillar","Ctenucha virginica",11
2018,43,-81,"caterpillar","Cucullia asteroides",12
2018,43,-81,"caterpillar","Cucullia convexipennis",10
2018,43,-81,"caterpillar","Euchaetes egle",40
2018,43,-81,"caterpillar","Halysidota tessellaris",46
2018,43,-81,"caterpillar","Hyphantria cunea",29
2018,43,-81,"caterpillar","Lophocampa caryae",109
2018,43,-81,"caterpillar","Lymantria dispar",31
2018,43,-81,"caterpillar","Orgyia leucostigma",21
2018,43,-81,"caterpillar","Pyrrharctia isabella",65
2018,43,-81,"caterpillar","Spilosoma virginica",20
2018,43,-79,"adult","Acronicta insularis",10
2018,43,-79,"adult","Agrotis ipsilon",16
2018,43,-79,"adult","Alsophila pometaria",25
2018,43,-79,"adult","Alypia octomaculata",22
2018,43,-79,"adult","Autographa precationis",13
2018,43,-79,"adult","Campaea perlata",17
2018,43,-79,"adult","Cerma cerintha",10
2018,43,-79,"adult","Chytolita morbidalis",14
2018,43,-79,"adult","Cisseps fulvicollis",46
2018,43,-79,"adult","Ctenucha virginica",39
2018,43,-79,"adult","Cycnia tenera",11
2018,43,-79,"adult","Epirrhoe alternata",13
2018,43,-79,"adult","Estigmene acrea",12
2018,43,-79,"adult","Euchaetes egle",11
2018,43,-79,"adult","Euclidia cuspidea",10
2018,43,-79,"adult","Eudryas grata",16
2018,43,-79,"adult","Eudryas unio",14
2018,43,-79,"adult","Eusarca confusaria",25
2018,43,-79,"adult","Feltia herilis",10
2018,43,-79,"adult","Gluphisia septentrionis",12
2018,43,-79,"adult","Haematopis grataria",38
2018,43,-79,"adult","Halysidota tessellaris",30
2018,43,-79,"adult","Haploa clymene",13
2018,43,-79,"adult","Helicoverpa zea",13
2018,43,-79,"adult","Hypena baltimoralis",11
2018,43,-79,"adult","Hypena scabra",18
2018,43,-79,"adult","Hypoprepia fucosa",11
2018,43,-79,"adult","Idaea dimidiata",35
2018,43,-79,"adult","Idia aemula",15
2018,43,-79,"adult","Idia americalis",26
2018,43,-79,"adult","Lacinipolia renigera",18
2018,43,-79,"adult","Leuconycta diphteroides",17
2018,43,-79,"adult","Lophocampa caryae",84
2018,43,-79,"adult","Lymantria dispar",87
2018,43,-79,"adult","Macaria pustularia",31
2018,43,-79,"adult","Maliattha synochitis",14
2018,43,-79,"adult","Mythimna unipuncta",23
2018,43,-79,"adult","Nematocampa resistaria",21
2018,43,-79,"adult","Noctua pronuba",36
2018,43,-79,"adult","Pasiphila rectangulata",14
2018,43,-79,"adult","Pleuroprucha insulsaria",12
2018,43,-79,"adult","Ponometia erastrioides",10
2018,43,-79,"adult","Pseudeustrotia carneola",20
2018,43,-79,"adult","Pyrrharctia isabella",66
2018,43,-79,"adult","Rivula propinqualis",16
2018,43,-79,"adult","Schinia arcigera",12
2018,43,-79,"adult","Scopula limboundata",16
2018,43,-79,"adult","Spilosoma virginica",33
2018,43,-79,"adult","Trichodezia albovittata",23
2018,43,-79,"adult","Xanthorhoe ferrugata",14
2018,43,-79,"caterpillar","Acronicta americana",29
2018,43,-79,"caterpillar","Euchaetes egle",12
2018,43,-79,"caterpillar","Halysidota tessellaris",28
2018,43,-79,"caterpillar","Hyphantria cunea",10
2018,43,-79,"caterpillar","Lophocampa caryae",91
2018,43,-79,"caterpillar","Lymantria dispar",50
2018,43,-79,"caterpillar","Orgyia leucostigma",12
2018,43,-79,"caterpillar","Pyrrharctia isabella",98
2018,43,-79,"caterpillar","Spilosoma virginica",19
2018,43,-77,"adult","Acronicta insularis",10
2018,43,-77,"adult","Alypia octomaculata",10
2018,43,-77,"adult","Campaea perlata",19
2018,43,-77,"adult","Chlorochlamys chloroleucaria",10
2018,43,-77,"adult","Cisseps fulvicollis",42
2018,43,-77,"adult","Copivaleria grotei",16
2018,43,-77,"adult","Ctenucha virginica",19
2018,43,-77,"adult","Ectropis crepuscularia",16
2018,43,-77,"adult","Epirrhoe alternata",14
2018,43,-77,"adult","Euchaetes egle",11
2018,43,-77,"adult","Eusarca confusaria",10
2018,43,-77,"adult","Haematopis grataria",17
2018,43,-77,"adult","Halysidota tessellaris",12
2018,43,-77,"adult","Haploa confusa",11
2018,43,-77,"adult","Hyphantria cunea",14
2018,43,-77,"adult","Idia americalis",11
2018,43,-77,"adult","Lacinipolia renigera",11
2018,43,-77,"adult","Leuconycta diphteroides",17
2018,43,-77,"adult","Lophocampa caryae",55
2018,43,-77,"adult","Lymantria dispar",31
2018,43,-77,"adult","Macaria pustularia",10
2018,43,-77,"adult","Mythimna unipuncta",12
2018,43,-77,"adult","Noctua pronuba",18
2018,43,-77,"adult","Ochropleura implecta",10
2018,43,-77,"adult","Phalaenophana pyramusalis",11
2018,43,-77,"adult","Prochoerodes lineola",11
2018,43,-77,"adult","Pseudeustrotia carneola",10
2018,43,-77,"adult","Pyrrharctia isabella",54
2018,43,-77,"adult","Rivula propinqualis",12
2018,43,-77,"adult","Schinia arcigera",10
2018,43,-77,"adult","Spilosoma virginica",13
2018,43,-77,"adult","Trichodezia albovittata",11
2018,43,-77,"adult","Venusia comptaria",10
2018,43,-77,"adult","Xanthorhoe ferrugata",13
2018,43,-77,"caterpillar","Acronicta americana",13
2018,43,-77,"caterpillar","Euchaetes egle",16
2018,43,-77,"caterpillar","Halysidota tessellaris",12
2018,43,-77,"caterpillar","Lophocampa caryae",22
2018,43,-77,"caterpillar","Orgyia leucostigma",11
2018,43,-77,"caterpillar","Pyrrharctia isabella",24
2018,43,-75,"adult","Acronicta americana",10
2018,43,-75,"adult","Lophocampa caryae",33
2018,43,-75,"adult","Pyrrharctia isabella",21
2018,43,-73,"adult","Acronicta americana",25
2018,43,-73,"adult","Acronicta innotata",10
2018,43,-73,"adult","Amphipyra pyramidoides",10
2018,43,-73,"adult","Apamea amputatrix",11
2018,43,-73,"adult","Apantesis virgo",13
2018,43,-73,"adult","Apantesis virguncula",18
2018,43,-73,"adult","Autographa precationis",12
2018,43,-73,"adult","Biston betularia",22
2018,43,-73,"adult","Callopistria mollissima",16
2018,43,-73,"adult","Campaea perlata",46
2018,43,-73,"adult","Caripeta divisata",10
2018,43,-73,"adult","Chlorochlamys chloroleucaria",14
2018,43,-73,"adult","Chytonix palliatricula",11
2018,43,-73,"adult","Cisseps fulvicollis",24
2018,43,-73,"adult","Cladara atroliturata",10
2018,43,-73,"adult","Clostera albosigma",13
2018,43,-73,"adult","Colocasia flavicornis",10
2018,43,-73,"adult","Colocasia propinquilinea",10
2018,43,-73,"adult","Coryphista meadii",11
2018,43,-73,"adult","Ctenucha virginica",28
2018,43,-73,"adult","Cyclophora pendulinaria",18
2018,43,-73,"adult","Ecliptopera silaceata",13
2018,43,-73,"adult","Ectropis crepuscularia",13
2018,43,-73,"adult","Ennomos magnaria",12
2018,43,-73,"adult","Epirrhoe alternata",19
2018,43,-73,"adult","Euchaetes egle",12
2018,43,-73,"adult","Eudryas grata",21
2018,43,-73,"adult","Eudryas unio",10
2018,43,-73,"adult","Euphyia intermediata",11
2018,43,-73,"adult","Euplexia benesimilis",11
2018,43,-73,"adult","Eusarca confusaria",12
2018,43,-73,"adult","Eutrapela clemataria",14
2018,43,-73,"adult","Gluphisia septentrionis",20
2018,43,-73,"adult","Haematopis grataria",11
2018,43,-73,"adult","Halysidota",29
2018,43,-73,"adult","Halysidota tessellaris",60
2018,43,-73,"adult","Haploa clymene",23
2018,43,-73,"adult","Haploa confusa",14
2018,43,-73,"adult","Heliomata cycladata",16
2018,43,-73,"adult","Horisme intestinata",14
2018,43,-73,"adult","Hypena abalienalis",11
2018,43,-73,"adult","Hypena baltimoralis",16
2018,43,-73,"adult","Hypena scabra",11
2018,43,-73,"adult","Hypercompe scribonia",25
2018,43,-73,"adult","Hyphantria cunea",35
2018,43,-73,"adult","Hypoprepia fucosa",26
2018,43,-73,"adult","Idaea dimidiata",10
2018,43,-73,"adult","Idia aemula",18
2018,43,-73,"adult","Idia americalis",12
2018,43,-73,"adult","Idia lubricalis",14
2018,43,-73,"adult","Iridopsis larvaria",18
2018,43,-73,"adult","Lacinipolia renigera",21
2018,43,-73,"adult","Lambdina fiscellaria",12
2018,43,-73,"adult","Lascoria ambigualis",11
2018,43,-73,"adult","Leuconycta diphteroides",35
2018,43,-73,"adult","Lophocampa caryae",174
2018,43,-73,"adult","Lymantria dispar",54
2018,43,-73,"adult","Macaria pustularia",23
2018,43,-73,"adult","Maliattha synochitis",17
2018,43,-73,"adult","Melanchra adjuncta",21
2018,43,-73,"adult","Mesoleuca ruficillata",11
2018,43,-73,"adult","Metanema inatomaria",17
2018,43,-73,"adult","Mythimna unipuncta",23
2018,43,-73,"adult","Nadata gibbosa",23
2018,43,-73,"adult","Nematocampa resistaria",16
2018,43,-73,"adult","Nemoria bistriaria",10
2018,43,-73,"adult","Nephelodes minians",10
2018,43,-73,"adult","Nepytia canosaria",10
2018,43,-73,"adult","Noctua pronuba",25
2018,43,-73,"adult","Ochropleura implecta",21
2018,43,-73,"adult","Orgyia definita",11
2018,43,-73,"adult","Orgyia leucostigma",17
2018,43,-73,"adult","Palthis angulalis",17
2018,43,-73,"adult","Panopoda rufimargo",14
2018,43,-73,"adult","Panthea furcilla",23
2018,43,-73,"adult","Papaipema inquaesita",10
2018,43,-73,"adult","Parallelia bistriaris",23
2018,43,-73,"adult","Pasiphila rectangulata",10
2018,43,-73,"adult","Peridea angulosa",12
2018,43,-73,"adult","Peridea basitriens",11
2018,43,-73,"adult","Phalaenophana pyramusalis",10
2018,43,-73,"adult","Pheosia rimosa",11
2018,43,-73,"adult","Phlogophora iris",11
2018,43,-73,"adult","Plagodis phlogosaria",18
2018,43,-73,"adult","Ponometia erastrioides",10
2018,43,-73,"adult","Probole amicaria",16
2018,43,-73,"adult","Prochoerodes lineola",13
2018,43,-73,"adult","Protodeltote muscosula",13
2018,43,-73,"adult","Pseudeustrotia carneola",17
2018,43,-73,"adult","Pyrrharctia isabella",54
2018,43,-73,"adult","Rivula propinqualis",18
2018,43,-73,"adult","Schinia florida",15
2018,43,-73,"adult","Schizura concinna",10
2018,43,-73,"adult","Schizura ipomaeae",11
2018,43,-73,"adult","Schizura unicornis",23
2018,43,-73,"adult","Scopula limboundata",23
2018,43,-73,"adult","Spilosoma virginica",28
2018,43,-73,"adult","Sunira bicolorago",10
2018,43,-73,"adult","Symmerista",22
2018,43,-73,"adult","Tetracis cachexiata",12
2018,43,-73,"adult","Trichodezia albovittata",25
2018,43,-73,"adult","Xanthorhoe ferrugata",12
2018,43,-73,"caterpillar","Acronicta americana",23
2018,43,-73,"caterpillar","Euchaetes egle",21
2018,43,-73,"caterpillar","Halysidota tessellaris",36
2018,43,-73,"caterpillar","Hypercompe scribonia",11
2018,43,-73,"caterpillar","Hyphantria cunea",12
2018,43,-73,"caterpillar","Lophocampa caryae",72
2018,43,-73,"caterpillar","Orgyia definita",19
2018,43,-73,"caterpillar","Orgyia leucostigma",13
2018,43,-73,"caterpillar","Pyrrharctia isabella",38
2018,43,-71,"adult","Acronicta americana",29
2018,43,-71,"adult","Amphipyra pyramidoides",17
2018,43,-71,"adult","Campaea perlata",21
2018,43,-71,"adult","Catocala habilis",30
2018,43,-71,"adult","Catocala residua",12
2018,43,-71,"adult","Catocala retecta",12
2018,43,-71,"adult","Ectropis crepuscularia",11
2018,43,-71,"adult","Euchaetes egle",24
2018,43,-71,"adult","Halysidota tessellaris",48
2018,43,-71,"adult","Hypena scabra",17
2018,43,-71,"adult","Hypercompe scribonia",27
2018,43,-71,"adult","Idaea dimidiata",13
2018,43,-71,"adult","Idia aemula",17
2018,43,-71,"adult","Idia lubricalis",11
2018,43,-71,"adult","Lophocampa caryae",38
2018,43,-71,"adult","Lymantria dispar",211
2018,43,-71,"adult","Macaria pustularia",13
2018,43,-71,"adult","Mythimna unipuncta",14
2018,43,-71,"adult","Nadata gibbosa",13
2018,43,-71,"adult","Noctua pronuba",18
2018,43,-71,"adult","Papaipema inquaesita",10
2018,43,-71,"adult","Pleuroprucha insulsaria",10
2018,43,-71,"adult","Protoboarmia porcelaria",16
2018,43,-71,"adult","Pyrrharctia isabella",83
2018,43,-71,"adult","Spilosoma virginica",32
2018,43,-71,"caterpillar","Acronicta americana",22
2018,43,-71,"caterpillar","Euchaetes egle",16
2018,43,-71,"caterpillar","Lophocampa caryae",21
2018,43,-71,"caterpillar","Lymantria dispar",12
2018,43,-71,"caterpillar","Pyrrharctia isabella",46
2018,45,-93,"adult","Acronicta americana",10
2018,45,-93,"adult","Acronicta insularis",10
2018,45,-93,"adult","Alypia octomaculata",14
2018,45,-93,"adult","Ctenucha virginica",13
2018,45,-93,"adult","Euchaetes egle",36
2018,45,-93,"adult","Haematopis grataria",26
2018,45,-93,"adult","Halysidota tessellaris",25
2018,45,-93,"adult","Orgyia leucostigma",21
2018,45,-93,"adult","Pyrrharctia isabella",46
2018,45,-93,"adult","Spilosoma virginica",20
2018,45,-93,"adult","Trichodezia albovittata",11
2018,45,-93,"caterpillar","Acronicta americana",17
2018,45,-93,"caterpillar","Euchaetes egle",33
2018,45,-93,"caterpillar","Orgyia leucostigma",15
2018,45,-93,"caterpillar","Pyrrharctia isabella",26
2018,45,-81,"adult","Campaea perlata",12
2018,45,-81,"adult","Ctenucha virginica",18
2018,45,-81,"adult","Gluphisia septentrionis",11
2018,45,-81,"adult","Halysidota tessellaris",11
2018,45,-81,"adult","Lambdina fiscellaria",10
2018,45,-81,"adult","Lymantria dispar",12
2018,45,-81,"adult","Mythimna unipuncta",14
2018,45,-81,"adult","Nepytia canosaria",14
2018,45,-81,"caterpillar","Euchaetes egle",20
2018,45,-81,"caterpillar","Halysidota tessellaris",35
2018,45,-81,"caterpillar","Lophocampa caryae",12
2018,45,-79,"adult","Acronicta americana",12
2018,45,-79,"adult","Acronicta innotata",21
2018,45,-79,"adult","Agrotis ipsilon",14
2018,45,-79,"adult","Amphipyra pyramidoides",13
2018,45,-79,"adult","Anaplectoides prasina",12
2018,45,-79,"adult","Apantesis parthenice",10
2018,45,-79,"adult","Apantesis virgo",10
2018,45,-79,"adult","Aplocera plagiata",17
2018,45,-79,"adult","Archiearis infans",10
2018,45,-79,"adult","Autographa precationis",14
2018,45,-79,"adult","Balsa tristrigella",12
2018,45,-79,"adult","Biston betularia",16
2018,45,-79,"adult","Callopistria cordata",21
2018,45,-79,"adult","Callopistria mollissima",27
2018,45,-79,"adult","Campaea perlata",92
2018,45,-79,"adult","Catocala ultronia",14
2018,45,-79,"adult","Chlorochlamys chloroleucaria",17
2018,45,-79,"adult","Chytonix palliatricula",10
2018,45,-79,"adult","Cingilia catenaria",22
2018,45,-79,"adult","Cisseps fulvicollis",47
2018,45,-79,"adult","Cladara limitaria",10
2018,45,-79,"adult","Clemensia albata",25
2018,45,-79,"adult","Clostera albosigma",49
2018,45,-79,"adult","Clostera apicalis",21
2018,45,-79,"adult","Ctenucha virginica",37
2018,45,-79,"adult","Cyclophora pendulinaria",25
2018,45,-79,"adult","Diachrysia balluca",16
2018,45,-79,"adult","Dichorda iridaria",10
2018,45,-79,"adult","Digrammia continuata",12
2018,45,-79,"adult","Dyspteris abortivaria",16
2018,45,-79,"adult","Dysstroma hersiliata",12
2018,45,-79,"adult","Ecliptopera silaceata",18
2018,45,-79,"adult","Ectropis crepuscularia",21
2018,45,-79,"adult","Ennomos magnaria",29
2018,45,-79,"adult","Ennomos subsignaria",10
2018,45,-79,"adult","Epirrhoe alternata",10
2018,45,-79,"adult","Estigmene acrea",11
2018,45,-79,"adult","Euchaetes egle",10
2018,45,-79,"adult","Euclidia cuspidea",14
2018,45,-79,"adult","Eudryas grata",17
2018,45,-79,"adult","Eudryas unio",16
2018,45,-79,"adult","Eusarca confusaria",16
2018,45,-79,"adult","Eutrapela clemataria",20
2018,45,-79,"adult","Feltia herilis",15
2018,45,-79,"adult","Feltia jaculifera",14
2018,45,-79,"adult","Furcula modesta",11
2018,45,-79,"adult","Gluphisia septentrionis",53
2018,45,-79,"adult","Haematopis grataria",16
2018,45,-79,"adult","Halysidota tessellaris",38
2018,45,-79,"adult","Haploa confusa",14
2018,45,-79,"adult","Horisme intestinata",10
2018,45,-79,"adult","Hypena baltimoralis",38
2018,45,-79,"adult","Hypena scabra",14
2018,45,-79,"adult","Hyperaeschra georgica",10
2018,45,-79,"adult","Hypoprepia fucosa",36
2018,45,-79,"adult","Idaea dimidiata",12
2018,45,-79,"adult","Idia aemula",36
2018,45,-79,"adult","Idia americalis",18
2018,45,-79,"adult","Lacinipolia olivacea",17
2018,45,-79,"adult","Lacinipolia renigera",31
2018,45,-79,"adult","Lambdina fiscellaria",37
2018,45,-79,"adult","Leuconycta diphteroides",25
2018,45,-79,"adult","Leuconycta lepidula",28
2018,45,-79,"adult","Lochmaeus bilineata",11
2018,45,-79,"adult","Lophocampa caryae",42
2018,45,-79,"adult","Lophocampa maculata",11
2018,45,-79,"adult","Lycomorpha pholus",13
2018,45,-79,"adult","Lymantria dispar",22
2018,45,-79,"adult","Macaria pustularia",52
2018,45,-79,"adult","Maliattha synochitis",23
2018,45,-79,"adult","Manulea bicolor",16
2018,45,-79,"adult","Melanchra adjuncta",14
2018,45,-79,"adult","Metanema inatomaria",19
2018,45,-79,"adult","Mythimna unipuncta",27
2018,45,-79,"adult","Nadata gibbosa",34
2018,45,-79,"adult","Nematocampa resistaria",33
2018,45,-79,"adult","Nemoria bistriaria",21
2018,45,-79,"adult","Nephelodes minians",25
2018,45,-79,"adult","Nepytia canosaria",38
2018,45,-79,"adult","Nerice bidentata",16
