"speciesCode"	"county"	"Year"	"julianday"	"freq"
"reevir1"	"US-NC-021"	2019	1	0
"reevir1"	"US-NC-021"	2019	8	0
"reevir1"	"US-NC-021"	2019	15	0
"reevir1"	"US-NC-021"	2019	22	0
"reevir1"	"US-NC-021"	2019	32	0
"reevir1"	"US-NC-021"	2019	39	0
"reevir1"	"US-NC-021"	2019	46	0
"reevir1"	"US-NC-021"	2019	53	0
"reevir1"	"US-NC-021"	2019	60	0
"reevir1"	"US-NC-021"	2019	67	0
"reevir1"	"US-NC-021"	2019	74	0
"reevir1"	"US-NC-021"	2019	81	0
"reevir1"	"US-NC-021"	2019	91	0
"reevir1"	"US-NC-021"	2019	98	0.0263157894736842
"reevir1"	"US-NC-021"	2019	105	0.031413612565445
"reevir1"	"US-NC-021"	2019	112	0.262626262626263
"reevir1"	"US-NC-021"	2019	121	0.419642857142857
"reevir1"	"US-NC-021"	2019	128	0.419847328244275
"reevir1"	"US-NC-021"	2019	135	0.425339366515837
"reevir1"	"US-NC-021"	2019	142	0.323275862068966
"reevir1"	"US-NC-021"	2019	152	0.329896907216495
"reevir1"	"US-NC-021"	2019	159	0.277372262773723
"reevir1"	"US-NC-021"	2019	166	0.348314606741573
"reevir1"	"US-NC-021"	2019	173	0.327272727272727
"reevir1"	"US-NC-021"	2019	182	0.364864864864865
"reevir1"	"US-NC-021"	2019	189	0.25974025974026
"reevir1"	"US-NC-021"	2019	196	0.206521739130435
"reevir1"	"US-NC-021"	2019	203	0.128
"reevir1"	"US-NC-021"	2019	213	0.136842105263158
"reevir1"	"US-NC-021"	2019	220	0.333333333333333
"reevir1"	"US-NC-021"	2019	227	0.402173913043478
"reevir1"	"US-NC-021"	2019	234	0.166666666666667
"reevir1"	"US-NC-021"	2019	244	0.184615384615385
"reevir1"	"US-NC-021"	2019	251	0.174825174825175
"reevir1"	"US-NC-021"	2019	258	0.174157303370787
"reevir1"	"US-NC-021"	2019	265	0.11
"reevir1"	"US-NC-021"	2019	274	0.140243902439024
"reevir1"	"US-NC-021"	2019	281	0.076530612244898
"reevir1"	"US-NC-021"	2019	288	0.025974025974026
"reevir1"	"US-NC-021"	2019	295	0
"reevir1"	"US-NC-021"	2019	305	0
"reevir1"	"US-NC-021"	2019	312	0
"reevir1"	"US-NC-021"	2019	319	0
"reevir1"	"US-NC-021"	2019	326	0
"reevir1"	"US-NC-021"	2019	335	0
"reevir1"	"US-NC-021"	2019	342	0
"reevir1"	"US-NC-021"	2019	349	0
"reevir1"	"US-NC-021"	2019	356	0
"reevir1"	"US-CA-041"	2019	1	0
"reevir1"	"US-CA-041"	2019	8	0
"reevir1"	"US-CA-041"	2019	15	0
"reevir1"	"US-CA-041"	2019	22	0
"reevir1"	"US-CA-041"	2019	32	0
"reevir1"	"US-CA-041"	2019	39	0
"reevir1"	"US-CA-041"	2019	46	0
"reevir1"	"US-CA-041"	2019	53	0
"reevir1"	"US-CA-041"	2019	60	0
"reevir1"	"US-CA-041"	2019	67	0
"reevir1"	"US-CA-041"	2019	74	0
"reevir1"	"US-CA-041"	2019	81	0
"reevir1"	"US-CA-041"	2019	91	0
"reevir1"	"US-CA-041"	2019	98	0
"reevir1"	"US-CA-041"	2019	105	0
"reevir1"	"US-CA-041"	2019	112	0
"reevir1"	"US-CA-041"	2019	121	0
"reevir1"	"US-CA-041"	2019	128	0
"reevir1"	"US-CA-041"	2019	135	0
"reevir1"	"US-CA-041"	2019	142	0
"reevir1"	"US-CA-041"	2019	152	0.00775193798449612
"reevir1"	"US-CA-041"	2019	159	0
"reevir1"	"US-CA-041"	2019	166	0
"reevir1"	"US-CA-041"	2019	173	0
"reevir1"	"US-CA-041"	2019	182	0
"reevir1"	"US-CA-041"	2019	189	0
"reevir1"	"US-CA-041"	2019	196	0
"reevir1"	"US-CA-041"	2019	203	0
"reevir1"	"US-CA-041"	2019	213	0
"reevir1"	"US-CA-041"	2019	220	0
"reevir1"	"US-CA-041"	2019	227	0
"reevir1"	"US-CA-041"	2019	234	0
"reevir1"	"US-CA-041"	2019	244	0.00352112676056338
"reevir1"	"US-CA-041"	2019	251	0
"reevir1"	"US-CA-041"	2019	258	0
"reevir1"	"US-CA-041"	2019	265	0
"reevir1"	"US-CA-041"	2019	274	0
"reevir1"	"US-CA-041"	2019	281	0
"reevir1"	"US-CA-041"	2019	288	0
"reevir1"	"US-CA-041"	2019	295	0
"reevir1"	"US-CA-041"	2019	305	0
"reevir1"	"US-CA-041"	2019	312	0
"reevir1"	"US-CA-041"	2019	319	0
"reevir1"	"US-CA-041"	2019	326	0
"reevir1"	"US-CA-041"	2019	335	0
"reevir1"	"US-CA-041"	2019	342	0
"reevir1"	"US-CA-041"	2019	349	0
"reevir1"	"US-CA-041"	2019	356	0
"reevir1"	"US-VA-099"	2019	1	0
"reevir1"	"US-VA-099"	2019	8	0
"reevir1"	"US-VA-099"	2019	15	0
"reevir1"	"US-VA-099"	2019	22	0
"reevir1"	"US-VA-099"	2019	32	0
"reevir1"	"US-VA-099"	2019	39	0
"reevir1"	"US-VA-099"	2019	46	0
"reevir1"	"US-VA-099"	2019	53	0
"reevir1"	"US-VA-099"	2019	60	0
"reevir1"	"US-VA-099"	2019	67	0
"reevir1"	"US-VA-099"	2019	74	0
"reevir1"	"US-VA-099"	2019	81	0
"reevir1"	"US-VA-099"	2019	91	0
"reevir1"	"US-VA-099"	2019	98	0
"reevir1"	"US-VA-099"	2019	105	0
"reevir1"	"US-VA-099"	2019	112	0.0769230769230769
"reevir1"	"US-VA-099"	2019	121	0
"reevir1"	"US-VA-099"	2019	128	0.333333333333333
"reevir1"	"US-VA-099"	2019	135	0.75
"reevir1"	"US-VA-099"	2019	142	0.4
"reevir1"	"US-VA-099"	2019	152	0.533333333333333
"reevir1"	"US-VA-099"	2019	159	0.638297872340426
"reevir1"	"US-VA-099"	2019	166	0.753246753246753
"reevir1"	"US-VA-099"	2019	173	0.75
"reevir1"	"US-VA-099"	2019	182	0.5
"reevir1"	"US-VA-099"	2019	189	0
"reevir1"	"US-VA-099"	2019	196	0
"reevir1"	"US-VA-099"	2019	203	0
"reevir1"	"US-VA-099"	2019	213	0.0015
"reevir1"	"US-VA-099"	2019	220	0
"reevir1"	"US-VA-099"	2019	227	0.111111111111111
"reevir1"	"US-VA-099"	2019	234	0.1
"reevir1"	"US-VA-099"	2019	244	0.3
"reevir1"	"US-VA-099"	2019	251	0
"reevir1"	"US-VA-099"	2019	258	0
"reevir1"	"US-VA-099"	2019	265	0.125
"reevir1"	"US-VA-099"	2019	274	0
"reevir1"	"US-VA-099"	2019	281	0
"reevir1"	"US-VA-099"	2019	288	0
"reevir1"	"US-VA-099"	2019	295	0
"reevir1"	"US-VA-099"	2019	305	0
"reevir1"	"US-VA-099"	2019	312	0
"reevir1"	"US-VA-099"	2019	319	0
"reevir1"	"US-VA-099"	2019	326	0
"reevir1"	"US-VA-099"	2019	335	0
"reevir1"	"US-VA-099"	2019	342	0
"reevir1"	"US-VA-099"	2019	349	0
"reevir1"	"US-VA-099"	2019	356	0
"reevir1"	"US-GA-089"	2019	1	0
"reevir1"	"US-GA-089"	2019	8	0
"reevir1"	"US-GA-089"	2019	15	0
"reevir1"	"US-GA-089"	2019	22	0
"reevir1"	"US-GA-089"	2019	32	0
"reevir1"	"US-GA-089"	2019	39	0
"reevir1"	"US-GA-089"	2019	46	0
"reevir1"	"US-GA-089"	2019	53	0
"reevir1"	"US-GA-089"	2019	60	0
"reevir1"	"US-GA-089"	2019	67	0
"reevir1"	"US-GA-089"	2019	74	0
"reevir1"	"US-GA-089"	2019	81	0
"reevir1"	"US-GA-089"	2019	91	0.00574712643678161
"reevir1"	"US-GA-089"	2019	98	0.110687022900763
"reevir1"	"US-GA-089"	2019	105	0.25
"reevir1"	"US-GA-089"	2019	112	0.294326241134752
"reevir1"	"US-GA-089"	2019	121	0.261682242990654
"reevir1"	"US-GA-089"	2019	128	0.326829268292683
"reevir1"	"US-GA-089"	2019	135	0.25
"reevir1"	"US-GA-089"	2019	142	0.224598930481283
"reevir1"	"US-GA-089"	2019	152	0.208955223880597
"reevir1"	"US-GA-089"	2019	159	0.136363636363636
"reevir1"	"US-GA-089"	2019	166	0.188311688311688
"reevir1"	"US-GA-089"	2019	173	0.212121212121212
"reevir1"	"US-GA-089"	2019	182	0.0978260869565217
"reevir1"	"US-GA-089"	2019	189	0.0857142857142857
"reevir1"	"US-GA-089"	2019	196	0.0594059405940594
"reevir1"	"US-GA-089"	2019	203	0.0884353741496599
"reevir1"	"US-GA-089"	2019	213	0.0543478260869565
"reevir1"	"US-GA-089"	2019	220	0.079646017699115
"reevir1"	"US-GA-089"	2019	227	0.0384615384615385
"reevir1"	"US-GA-089"	2019	234	0.131736526946108
"reevir1"	"US-GA-089"	2019	244	0.101351351351351
"reevir1"	"US-GA-089"	2019	251	0.0746268656716418
"reevir1"	"US-GA-089"	2019	258	0.108695652173913
"reevir1"	"US-GA-089"	2019	265	0.137142857142857
"reevir1"	"US-GA-089"	2019	274	0.0392156862745098
"reevir1"	"US-GA-089"	2019	281	0.0458715596330275
"reevir1"	"US-GA-089"	2019	288	0.0232558139534884
"reevir1"	"US-GA-089"	2019	295	0.00609756097560976
"reevir1"	"US-GA-089"	2019	305	0
"reevir1"	"US-GA-089"	2019	312	0
"reevir1"	"US-GA-089"	2019	319	0
"reevir1"	"US-GA-089"	2019	326	0
"reevir1"	"US-GA-089"	2019	335	0
"reevir1"	"US-GA-089"	2019	342	0
"reevir1"	"US-GA-089"	2019	349	0
"reevir1"	"US-GA-089"	2019	356	0
"reevir1"	"US-MD-005"	2019	1	0
"reevir1"	"US-MD-005"	2019	8	0
"reevir1"	"US-MD-005"	2019	15	0
"reevir1"	"US-MD-005"	2019	22	0
"reevir1"	"US-MD-005"	2019	32	0
"reevir1"	"US-MD-005"	2019	39	0
"reevir1"	"US-MD-005"	2019	46	0
"reevir1"	"US-MD-005"	2019	53	0
"reevir1"	"US-MD-005"	2019	60	0
"reevir1"	"US-MD-005"	2019	67	0
"reevir1"	"US-MD-005"	2019	74	0
"reevir1"	"US-MD-005"	2019	81	0
"reevir1"	"US-MD-005"	2019	91	0
"reevir1"	"US-MD-005"	2019	98	0
"reevir1"	"US-MD-005"	2019	105	0
"reevir1"	"US-MD-005"	2019	112	0.0879396984924623
"reevir1"	"US-MD-005"	2019	121	0.34324942791762
"reevir1"	"US-MD-005"	2019	128	0.332394366197183
"reevir1"	"US-MD-005"	2019	135	0.384393063583815
"reevir1"	"US-MD-005"	2019	142	0.333333333333333
"reevir1"	"US-MD-005"	2019	152	0.226277372262774
"reevir1"	"US-MD-005"	2019	159	0.25
"reevir1"	"US-MD-005"	2019	166	0.219387755102041
"reevir1"	"US-MD-005"	2019	173	0.268571428571429
"reevir1"	"US-MD-005"	2019	182	0.326923076923077
"reevir1"	"US-MD-005"	2019	189	0.208695652173913
"reevir1"	"US-MD-005"	2019	196	0.207692307692308
"reevir1"	"US-MD-005"	2019	203	0.222222222222222
"reevir1"	"US-MD-005"	2019	213	0.142857142857143
"reevir1"	"US-MD-005"	2019	220	0.159235668789809
"reevir1"	"US-MD-005"	2019	227	0.16030534351145
"reevir1"	"US-MD-005"	2019	234	0.286307053941909
"reevir1"	"US-MD-005"	2019	244	0.335
"reevir1"	"US-MD-005"	2019	251	0.470967741935484
"reevir1"	"US-MD-005"	2019	258	0.331658291457286
"reevir1"	"US-MD-005"	2019	265	0.248091603053435
"reevir1"	"US-MD-005"	2019	274	0.151376146788991
"reevir1"	"US-MD-005"	2019	281	0.0714285714285714
"reevir1"	"US-MD-005"	2019	288	0.00564971751412429
"reevir1"	"US-MD-005"	2019	295	0
"reevir1"	"US-MD-005"	2019	305	0
"reevir1"	"US-MD-005"	2019	312	0
"reevir1"	"US-MD-005"	2019	319	0
"reevir1"	"US-MD-005"	2019	326	0
"reevir1"	"US-MD-005"	2019	335	0
"reevir1"	"US-MD-005"	2019	342	0
"reevir1"	"US-MD-005"	2019	349	0
"reevir1"	"US-MD-005"	2019	356	0
"reevir1"	"US-MI-077"	2019	1	0
"reevir1"	"US-MI-077"	2019	8	0
"reevir1"	"US-MI-077"	2019	15	0
"reevir1"	"US-MI-077"	2019	22	0
"reevir1"	"US-MI-077"	2019	32	0
"reevir1"	"US-MI-077"	2019	39	0
"reevir1"	"US-MI-077"	2019	46	0
"reevir1"	"US-MI-077"	2019	53	0
"reevir1"	"US-MI-077"	2019	60	0
"reevir1"	"US-MI-077"	2019	67	0
"reevir1"	"US-MI-077"	2019	74	0
"reevir1"	"US-MI-077"	2019	81	0
"reevir1"	"US-MI-077"	2019	91	0
"reevir1"	"US-MI-077"	2019	98	0
"reevir1"	"US-MI-077"	2019	105	0
"reevir1"	"US-MI-077"	2019	112	0
"reevir1"	"US-MI-077"	2019	121	0.0176211453744493
"reevir1"	"US-MI-077"	2019	128	0.0871369294605809
"reevir1"	"US-MI-077"	2019	135	0.408
"reevir1"	"US-MI-077"	2019	142	0.383720930232558
"reevir1"	"US-MI-077"	2019	152	0.306818181818182
"reevir1"	"US-MI-077"	2019	159	0.277777777777778
"reevir1"	"US-MI-077"	2019	166	0.314814814814815
"reevir1"	"US-MI-077"	2019	173	0.254716981132075
"reevir1"	"US-MI-077"	2019	182	0.139240506329114
"reevir1"	"US-MI-077"	2019	189	0.202380952380952
"reevir1"	"US-MI-077"	2019	196	0.152542372881356
"reevir1"	"US-MI-077"	2019	203	0.197916666666667
"reevir1"	"US-MI-077"	2019	213	0.0434782608695652
"reevir1"	"US-MI-077"	2019	220	0.0161290322580645
"reevir1"	"US-MI-077"	2019	227	0.0677966101694915
"reevir1"	"US-MI-077"	2019	234	0.148648648648649
"reevir1"	"US-MI-077"	2019	244	0.214285714285714
"reevir1"	"US-MI-077"	2019	251	0.19047619047619
"reevir1"	"US-MI-077"	2019	258	0.0588235294117647
"reevir1"	"US-MI-077"	2019	265	0.0138888888888889
"reevir1"	"US-MI-077"	2019	274	0.0363636363636364
"reevir1"	"US-MI-077"	2019	281	0
"reevir1"	"US-MI-077"	2019	288	0
"reevir1"	"US-MI-077"	2019	295	0
"reevir1"	"US-MI-077"	2019	305	0
"reevir1"	"US-MI-077"	2019	312	0
"reevir1"	"US-MI-077"	2019	319	0
"reevir1"	"US-MI-077"	2019	326	0
"reevir1"	"US-MI-077"	2019	335	0
"reevir1"	"US-MI-077"	2019	342	0
"reevir1"	"US-MI-077"	2019	349	0
"reevir1"	"US-MI-077"	2019	356	0
"reevir1"	"US-DC-001"	2019	1	0
"reevir1"	"US-DC-001"	2019	8	0
"reevir1"	"US-DC-001"	2019	15	0
"reevir1"	"US-DC-001"	2019	22	0
"reevir1"	"US-DC-001"	2019	32	0
"reevir1"	"US-DC-001"	2019	39	0
"reevir1"	"US-DC-001"	2019	46	0
"reevir1"	"US-DC-001"	2019	53	0
"reevir1"	"US-DC-001"	2019	60	0
"reevir1"	"US-DC-001"	2019	67	0
"reevir1"	"US-DC-001"	2019	74	0
"reevir1"	"US-DC-001"	2019	81	0
"reevir1"	"US-DC-001"	2019	91	0
"reevir1"	"US-DC-001"	2019	98	0
"reevir1"	"US-DC-001"	2019	105	0.00589970501474926
"reevir1"	"US-DC-001"	2019	112	0.0952380952380952
"reevir1"	"US-DC-001"	2019	121	0.373469387755102
"reevir1"	"US-DC-001"	2019	128	0.353312302839117
"reevir1"	"US-DC-001"	2019	135	0.431438127090301
"reevir1"	"US-DC-001"	2019	142	0.308943089430894
"reevir1"	"US-DC-001"	2019	152	0.181818181818182
"reevir1"	"US-DC-001"	2019	159	0.170588235294118
"reevir1"	"US-DC-001"	2019	166	0.0661157024793388
"reevir1"	"US-DC-001"	2019	173	0.182389937106918
"reevir1"	"US-DC-001"	2019	182	0.155339805825243
"reevir1"	"US-DC-001"	2019	189	0.142857142857143
"reevir1"	"US-DC-001"	2019	196	0.0808080808080808
"reevir1"	"US-DC-001"	2019	203	0.103448275862069
"reevir1"	"US-DC-001"	2019	213	0.117117117117117
"reevir1"	"US-DC-001"	2019	220	0.112244897959184
"reevir1"	"US-DC-001"	2019	227	0.075
"reevir1"	"US-DC-001"	2019	234	0.198529411764706
"reevir1"	"US-DC-001"	2019	244	0.310924369747899
"reevir1"	"US-DC-001"	2019	251	0.394871794871795
"reevir1"	"US-DC-001"	2019	258	0.315789473684211
"reevir1"	"US-DC-001"	2019	265	0.362869198312236
"reevir1"	"US-DC-001"	2019	274	0.214953271028037
"reevir1"	"US-DC-001"	2019	281	0.109677419354839
"reevir1"	"US-DC-001"	2019	288	0.0015
"reevir1"	"US-DC-001"	2019	295	0
"reevir1"	"US-DC-001"	2019	305	0
"reevir1"	"US-DC-001"	2019	312	0
"reevir1"	"US-DC-001"	2019	319	0
"reevir1"	"US-DC-001"	2019	326	0
"reevir1"	"US-DC-001"	2019	335	0
"reevir1"	"US-DC-001"	2019	342	0
"reevir1"	"US-DC-001"	2019	349	0
"reevir1"	"US-DC-001"	2019	356	0
"reevir1"	"US-VA-059"	2019	1	0
"reevir1"	"US-VA-059"	2019	8	0
"reevir1"	"US-VA-059"	2019	15	0
"reevir1"	"US-VA-059"	2019	22	0
"reevir1"	"US-VA-059"	2019	32	0
"reevir1"	"US-VA-059"	2019	39	0
"reevir1"	"US-VA-059"	2019	46	0
"reevir1"	"US-VA-059"	2019	53	0
"reevir1"	"US-VA-059"	2019	60	0
"reevir1"	"US-VA-059"	2019	67	0
"reevir1"	"US-VA-059"	2019	74	0
"reevir1"	"US-VA-059"	2019	81	0
"reevir1"	"US-VA-059"	2019	91	0
"reevir1"	"US-VA-059"	2019	98	0
"reevir1"	"US-VA-059"	2019	105	0.018058690744921
"reevir1"	"US-VA-059"	2019	112	0.11003861003861
"reevir1"	"US-VA-059"	2019	121	0.224206349206349
"reevir1"	"US-VA-059"	2019	128	0.280104712041885
"reevir1"	"US-VA-059"	2019	135	0.349009900990099
"reevir1"	"US-VA-059"	2019	142	0.233183856502242
"reevir1"	"US-VA-059"	2019	152	0.271028037383178
"reevir1"	"US-VA-059"	2019	159	0.260869565217391
"reevir1"	"US-VA-059"	2019	166	0.238683127572016
"reevir1"	"US-VA-059"	2019	173	0.246323529411765
"reevir1"	"US-VA-059"	2019	182	0.179190751445087
"reevir1"	"US-VA-059"	2019	189	0.151315789473684
"reevir1"	"US-VA-059"	2019	196	0.127167630057803
"reevir1"	"US-VA-059"	2019	203	0.183333333333333
"reevir1"	"US-VA-059"	2019	213	0.165876777251185
"reevir1"	"US-VA-059"	2019	220	0.15948275862069
"reevir1"	"US-VA-059"	2019	227	0.109677419354839
"reevir1"	"US-VA-059"	2019	234	0.190883190883191
"reevir1"	"US-VA-059"	2019	244	0.14468085106383
"reevir1"	"US-VA-059"	2019	251	0.100502512562814
"reevir1"	"US-VA-059"	2019	258	0.136842105263158
"reevir1"	"US-VA-059"	2019	265	0.0600706713780919
"reevir1"	"US-VA-059"	2019	274	0.0528846153846154
"reevir1"	"US-VA-059"	2019	281	0.0141509433962264
"reevir1"	"US-VA-059"	2019	288	0
"reevir1"	"US-VA-059"	2019	295	0
"reevir1"	"US-VA-059"	2019	305	0
"reevir1"	"US-VA-059"	2019	312	0
"reevir1"	"US-VA-059"	2019	319	0
"reevir1"	"US-VA-059"	2019	326	0
"reevir1"	"US-VA-059"	2019	335	0
"reevir1"	"US-VA-059"	2019	342	0
"reevir1"	"US-VA-059"	2019	349	0
"reevir1"	"US-VA-059"	2019	356	0
"reevir1"	"US-MI-125"	2019	1	0
"reevir1"	"US-MI-125"	2019	8	0
"reevir1"	"US-MI-125"	2019	15	0
"reevir1"	"US-MI-125"	2019	22	0
"reevir1"	"US-MI-125"	2019	32	0
"reevir1"	"US-MI-125"	2019	39	0
"reevir1"	"US-MI-125"	2019	46	0
"reevir1"	"US-MI-125"	2019	53	0
"reevir1"	"US-MI-125"	2019	60	0
"reevir1"	"US-MI-125"	2019	67	0
"reevir1"	"US-MI-125"	2019	74	0
"reevir1"	"US-MI-125"	2019	81	0
"reevir1"	"US-MI-125"	2019	91	0
"reevir1"	"US-MI-125"	2019	98	0
"reevir1"	"US-MI-125"	2019	105	0
"reevir1"	"US-MI-125"	2019	112	0
"reevir1"	"US-MI-125"	2019	121	0.00932400932400932
"reevir1"	"US-MI-125"	2019	128	0.0498915401301518
"reevir1"	"US-MI-125"	2019	135	0.223938223938224
"reevir1"	"US-MI-125"	2019	142	0.313782991202346
"reevir1"	"US-MI-125"	2019	152	0.238317757009346
"reevir1"	"US-MI-125"	2019	159	0.225988700564972
"reevir1"	"US-MI-125"	2019	166	0.217687074829932
"reevir1"	"US-MI-125"	2019	173	0.246753246753247
"reevir1"	"US-MI-125"	2019	182	0.0813397129186603
"reevir1"	"US-MI-125"	2019	189	0.116279069767442
"reevir1"	"US-MI-125"	2019	196	0.0721649484536082
"reevir1"	"US-MI-125"	2019	203	0.0993788819875776
"reevir1"	"US-MI-125"	2019	213	0.0573770491803279
"reevir1"	"US-MI-125"	2019	220	0.0476190476190476
"reevir1"	"US-MI-125"	2019	227	0.0367647058823529
"reevir1"	"US-MI-125"	2019	234	0.0945273631840796
"reevir1"	"US-MI-125"	2019	244	0.15
"reevir1"	"US-MI-125"	2019	251	0.136150234741784
"reevir1"	"US-MI-125"	2019	258	0.11864406779661
"reevir1"	"US-MI-125"	2019	265	0.0526315789473684
"reevir1"	"US-MI-125"	2019	274	0.065359477124183
"reevir1"	"US-MI-125"	2019	281	0
"reevir1"	"US-MI-125"	2019	288	0
"reevir1"	"US-MI-125"	2019	295	0
"reevir1"	"US-MI-125"	2019	305	0
"reevir1"	"US-MI-125"	2019	312	0
"reevir1"	"US-MI-125"	2019	319	0
"reevir1"	"US-MI-125"	2019	326	0
"reevir1"	"US-MI-125"	2019	335	0
"reevir1"	"US-MI-125"	2019	342	0
"reevir1"	"US-MI-125"	2019	349	0
"reevir1"	"US-MI-125"	2019	356	0
"reevir1"	"US-IA-059"	2019	1	0
"reevir1"	"US-IA-059"	2019	8	0
"reevir1"	"US-IA-059"	2019	15	0
"reevir1"	"US-IA-059"	2019	22	0
"reevir1"	"US-IA-059"	2019	32	0
"reevir1"	"US-IA-059"	2019	39	0
"reevir1"	"US-IA-059"	2019	46	0
"reevir1"	"US-IA-059"	2019	53	0
"reevir1"	"US-IA-059"	2019	60	0
"reevir1"	"US-IA-059"	2019	67	0
"reevir1"	"US-IA-059"	2019	74	0
"reevir1"	"US-IA-059"	2019	81	0
"reevir1"	"US-IA-059"	2019	91	0
"reevir1"	"US-IA-059"	2019	98	0
"reevir1"	"US-IA-059"	2019	105	0
"reevir1"	"US-IA-059"	2019	112	0
"reevir1"	"US-IA-059"	2019	121	0
"reevir1"	"US-IA-059"	2019	128	0.0015
"reevir1"	"US-IA-059"	2019	135	0.238095238095238
"reevir1"	"US-IA-059"	2019	142	0.428571428571429
"reevir1"	"US-IA-059"	2019	152	0.2
"reevir1"	"US-IA-059"	2019	159	0
"reevir1"	"US-IA-059"	2019	166	0
"reevir1"	"US-IA-059"	2019	173	0
"reevir1"	"US-IA-059"	2019	182	0.2
"reevir1"	"US-IA-059"	2019	189	0
"reevir1"	"US-IA-059"	2019	196	0
"reevir1"	"US-IA-059"	2019	203	0
"reevir1"	"US-IA-059"	2019	213	0
"reevir1"	"US-IA-059"	2019	220	0
"reevir1"	"US-IA-059"	2019	227	0
"reevir1"	"US-IA-059"	2019	234	0
"reevir1"	"US-IA-059"	2019	244	0
"reevir1"	"US-IA-059"	2019	251	0
"reevir1"	"US-IA-059"	2019	258	0
"reevir1"	"US-IA-059"	2019	265	0
"reevir1"	"US-IA-059"	2019	274	0
"reevir1"	"US-IA-059"	2019	281	0
"reevir1"	"US-IA-059"	2019	288	0
"reevir1"	"US-IA-059"	2019	295	0
"reevir1"	"US-IA-059"	2019	305	0
"reevir1"	"US-IA-059"	2019	312	0
"reevir1"	"US-IA-059"	2019	319	0
"reevir1"	"US-IA-059"	2019	326	0
"reevir1"	"US-IA-059"	2019	335	0
"reevir1"	"US-IA-059"	2019	342	0
"reevir1"	"US-IA-059"	2019	349	0
"reevir1"	"US-IA-059"	2019	356	0
"reevir1"	"US-SC-079"	2019	1	0
"reevir1"	"US-SC-079"	2019	8	0
"reevir1"	"US-SC-079"	2019	15	0
"reevir1"	"US-SC-079"	2019	22	0
"reevir1"	"US-SC-079"	2019	32	0
"reevir1"	"US-SC-079"	2019	39	0
"reevir1"	"US-SC-079"	2019	46	0
"reevir1"	"US-SC-079"	2019	53	0
"reevir1"	"US-SC-079"	2019	60	0
"reevir1"	"US-SC-079"	2019	67	0
"reevir1"	"US-SC-079"	2019	74	0
"reevir1"	"US-SC-079"	2019	81	0
"reevir1"	"US-SC-079"	2019	91	0.0666666666666667
"reevir1"	"US-SC-079"	2019	98	0.117647058823529
"reevir1"	"US-SC-079"	2019	105	0.275
"reevir1"	"US-SC-079"	2019	112	0.2
"reevir1"	"US-SC-079"	2019	121	0.217391304347826
"reevir1"	"US-SC-079"	2019	128	0.181818181818182
"reevir1"	"US-SC-079"	2019	135	0.261904761904762
"reevir1"	"US-SC-079"	2019	142	0.163265306122449
"reevir1"	"US-SC-079"	2019	152	0.0714285714285714
"reevir1"	"US-SC-079"	2019	159	0.111111111111111
"reevir1"	"US-SC-079"	2019	166	0.0645161290322581
"reevir1"	"US-SC-079"	2019	173	0.166666666666667
"reevir1"	"US-SC-079"	2019	182	0.260869565217391
"reevir1"	"US-SC-079"	2019	189	0.125
"reevir1"	"US-SC-079"	2019	196	0.105263157894737
"reevir1"	"US-SC-079"	2019	203	0.111111111111111
"reevir1"	"US-SC-079"	2019	213	0.238095238095238
"reevir1"	"US-SC-079"	2019	220	0.181818181818182
"reevir1"	"US-SC-079"	2019	227	0.0714285714285714
"reevir1"	"US-SC-079"	2019	234	0.0408163265306122
"reevir1"	"US-SC-079"	2019	244	0.172413793103448
"reevir1"	"US-SC-079"	2019	251	0.25
"reevir1"	"US-SC-079"	2019	258	0.0476190476190476
"reevir1"	"US-SC-079"	2019	265	0.186046511627907
"reevir1"	"US-SC-079"	2019	274	0.121212121212121
"reevir1"	"US-SC-079"	2019	281	0.0015
"reevir1"	"US-SC-079"	2019	288	0.0015
"reevir1"	"US-SC-079"	2019	295	0
"reevir1"	"US-SC-079"	2019	305	0
"reevir1"	"US-SC-079"	2019	312	0
"reevir1"	"US-SC-079"	2019	319	0
"reevir1"	"US-SC-079"	2019	326	0
"reevir1"	"US-SC-079"	2019	335	0
"reevir1"	"US-SC-079"	2019	342	0
"reevir1"	"US-SC-079"	2019	349	0
"reevir1"	"US-SC-079"	2019	356	0
"reevir1"	"US-PA-003"	2019	1	0
"reevir1"	"US-PA-003"	2019	8	0
"reevir1"	"US-PA-003"	2019	15	0
"reevir1"	"US-PA-003"	2019	22	0
"reevir1"	"US-PA-003"	2019	32	0
"reevir1"	"US-PA-003"	2019	39	0
"reevir1"	"US-PA-003"	2019	46	0
"reevir1"	"US-PA-003"	2019	53	0
"reevir1"	"US-PA-003"	2019	60	0
"reevir1"	"US-PA-003"	2019	67	0
"reevir1"	"US-PA-003"	2019	74	0
"reevir1"	"US-PA-003"	2019	81	0
"reevir1"	"US-PA-003"	2019	91	0
"reevir1"	"US-PA-003"	2019	98	0
"reevir1"	"US-PA-003"	2019	105	0
"reevir1"	"US-PA-003"	2019	112	0.0118577075098814
"reevir1"	"US-PA-003"	2019	121	0.192148760330579
"reevir1"	"US-PA-003"	2019	128	0.354838709677419
"reevir1"	"US-PA-003"	2019	135	0.32475884244373
"reevir1"	"US-PA-003"	2019	142	0.306784660766962
"reevir1"	"US-PA-003"	2019	152	0.219895287958115
"reevir1"	"US-PA-003"	2019	159	0.169934640522876
"reevir1"	"US-PA-003"	2019	166	0.154285714285714
